Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
487261319,-2736,-244,16056,-107,44,-59
487264741,-2788,-208,15992,-110,175,-67
487268298,-2844,-196,15884,-98,46,-88
487271681,-2788,-264,16072,-54,186,-59
487275151,-2880,-240,15836,-104,81,-92
487278621,-2784,-188,16020,-72,152,-55
487282091,-2864,-272,15908,-120,132,-62
487285671,-2904,-232,16160,-71,88,-57
487289031,-2772,-232,16032,-105,178,-57
487292588,-2856,-220,15960,-78,48,-62
487295971,-2680,-244,15968,-74,161,-65
487299441,-2844,-228,15960,-108,53,-49
487302946,-2824,-240,15880,-66,113,-59
487306381,-2928,-232,15976,-125,86,-78
487309855,-2816,-236,15916,-53,122,-60
487313346,-2832,-156,15968,-125,169,-75
487316878,-2824,-272,15988,-94,57,-86
487320261,-2780,-200,15952,-111,205,-28
487323818,-2820,-136,15960,-95,40,-45
487327201,-2860,-164,15844,-68,126,-69
487330671,-2716,-232,16016,-89,61,-84
487334054,-2760,-212,15884,-84,58,-72
487337462,-2868,-156,15972,-105,135,-71
487340994,-2924,-192,15932,-99,37,-78
487344378,-2740,-132,15752,-68,157,-75
487347848,-2864,-200,15960,-123,37,-85
487351318,-2856,-284,16064,-85,156,-44
487354787,-2864,-292,15932,-101,91,-80
487358258,-2776,-188,15924,-59,121,-44
487361776,-2760,-180,15972,-119,177,-59
487365284,-2816,-252,16080,-82,68,-55
487368668,-2792,-252,15948,-79,180,-48
487372137,-2856,-316,15984,-97,58,-72
487375521,-2860,-220,16016,-99,173,-56
487378991,-2784,-228,15996,-103,62,-53
487382461,-2772,-288,15924,-61,139,-53
487385954,-2728,-160,15988,-136,129,-63
487389488,-2700,-144,15984,-65,97,-57
487392871,-2780,-208,16024,-76,153,-66
487396341,-2748,-228,16092,-72,57,-67
487399724,-2880,-144,15988,-57,147,-70
487403229,-2924,-284,15912,-117,43,-64
487406664,-2864,-264,16144,-72,105,-64
487410158,-2864,-224,16004,-124,121,-79
487413691,-2812,-204,16024,-76,45,-68
487417074,-2828,-264,15872,-106,144,-68
487420631,-2804,-200,16036,-107,43,-69
487424101,-2808,-220,15900,-68,161,-25
487427571,-2812,-232,15992,-92,111,-78
487431041,-2836,-244,15828,-76,93,-81
487434427,-2912,-104,16024,-96,160,-62
487437918,-2728,-192,15996,-110,75,-74
487441364,-2880,-172,16024,-118,151,-80
487444921,-2752,-256,15828,-109,41,-49
487448391,-2856,-152,15968,-57,139,-33
487451861,-2736,-244,15928,-107,75,-79
487455331,-2840,-204,15988,-59,75,-48
487458714,-2900,-272,15968,-123,154,-39
487462319,-2760,-260,16012,-78,46,-80
487465654,-2796,-252,15928,-67,176,-70
487469124,-2892,-288,16080,-86,43,-81
487472507,-2864,-176,16076,-65,132,-66
487475977,-2856,-248,15892,-109,55,-59
487479447,-2616,-208,15908,-84,76,-80
487482831,-2728,-208,15900,-117,114,-65
487486411,-2708,-200,15968,-68,27,-66
487489771,-2860,-184,16192,-70,182,-68
487493240,-2764,-220,16060,-123,67,-97
487496710,-2820,-200,16008,-56,136,-58
487500181,-2752,-252,15912,-132,147,-63
487503772,-2772,-208,15884,-71,61,-59
487507120,-2832,-232,16036,-87,174,-35
487510615,-2888,-176,15928,-93,56,-81
487513974,-2792,-264,15960,-86,183,-42
487517444,-2800,-152,15964,-102,74,-63
487520914,-2808,-128,15932,-74,144,-85
487524384,-2800,-164,16000,-105,128,-62
487527941,-2744,-208,16032,-86,89,-55
487531324,-2772,-180,15964,-106,148,-74
487534909,-2736,-108,15848,-65,50,-59
487538264,-2852,-220,15976,-59,134,-57
487541734,-2832,-204,15940,-113,86,-84
487545204,-2896,-160,15920,-56,79,-65
487548587,-2840,-316,15968,-122,133,-80
487552144,-2768,-224,16112,-92,24,-80
487555527,-2884,-248,15860,-111,175,-66
487559084,-2772,-200,15948,-94,23,-43
487562528,-2836,-204,15912,-57,163,-35
487565937,-2736,-132,16032,-140,111,-86
487569494,-2824,-204,15916,-58,107,-75
487572964,-2780,-172,15896,-117,149,-52
487576521,-2780,-144,16000,-93,64,-74
487579904,-2856,-244,16100,-89,148,-75
487583374,-2900,-232,16072,-65,74,-46
487586780,-2856,-152,15928,-77,163,-67
487590227,-2820,-332,15864,-94,97,-66
487593610,-2824,-184,15956,-64,131,-62
487597080,-2724,-144,15988,-120,123,-83
487600637,-2808,-220,15992,-52,79,-69
487604055,-2848,-252,16036,-98,170,-29
487607490,-2768,-284,15948,-110,81,-68
487610985,-2832,-288,16000,-50,170,-46
487614430,-2812,-236,16004,-90,54,-48
487617814,-2668,-132,16052,-56,100,-35
487621283,-2740,-212,16000,-135,76,-57
487624753,-2752,-204,16020,-70,53,-96
487628137,-2820,-168,15824,-111,150,-40
487631693,-2768,-196,16060,-116,43,-94
487635188,-2800,-200,16000,-63,154,-76
487638634,-2776,-272,15936,-119,111,-58
487642190,-2900,-248,16100,-83,110,-53
487645660,-2796,-192,16020,-79,158,-55
487649130,-2824,-160,16004,-76,64,-66
487652513,-2692,-180,16044,-46,144,-64
487655983,-2852,-176,15992,-117,57,-72
487659457,-2788,-124,15892,-47,157,-54
487662972,-2764,-308,16008,-130,107,-75
487666480,-2812,-228,16096,-79,67,-42
487669863,-2868,-240,15884,-119,169,-49
487673420,-2772,-284,16068,-79,41,-70
487676803,-2704,-220,15908,-95,173,-31
487680274,-2784,-264,15976,-93,54,-55
487683657,-2876,-180,15900,-81,113,-55
487687150,-2764,-204,15932,-92,90,-90
487690510,-2804,-204,15852,-73,64,-89
487693893,-2860,-224,16004,-119,131,-69
487697450,-2804,-236,16000,-115,33,-79
487700920,-2744,-132,15892,-63,171,-42
487704425,-2848,-180,16040,-110,65,-52
487707860,-2876,-180,16088,-85,130,-51
487711354,-2884,-284,16000,-114,122,-76
487714887,-2780,-216,15916,-58,87,-60
487718270,-2856,-316,16016,-70,165,-48
487721740,-2772,-212,15864,-80,59,-67
487725123,-2800,-252,15908,-89,192,-57
487728593,-2828,-220,15916,-119,44,-69
487732063,-2804,-184,15916,-77,145,-32
487735558,-2848,-204,15968,-126,123,-62
487739090,-2916,-392,15924,-83,98,-73
487742473,-2924,-272,16068,-80,169,-73
487745943,-2904,-216,15872,-101,65,-45
487749413,-2740,-332,16040,-50,142,-58
487752883,-2804,-296,16000,-90,80,-90
487756267,-2824,-248,15884,-71,117,-42
487759740,-2760,-168,16004,-112,107,-102
487763428,-2804,-212,15916,-85,51,-49
487766763,-2856,-124,16076,-137,171,-86
487770320,-2900,-216,15844,-80,47,-65
487773703,-2788,-248,15988,-111,195,-54
487777260,-2832,-412,15880,-121,67,-86
487780730,-2744,-172,15944,-41,156,-35
487784200,-2800,-304,15992,-127,120,-64
487787780,-2840,-232,15964,-81,68,-62
487791140,-2816,-268,16024,-97,199,-66
487794610,-2668,-208,16048,-97,58,-59
487797993,-2864,-240,16120,-86,145,-35
487801463,-2784,-292,15924,-115,76,-75
487804968,-2836,-236,16040,-45,107,-79
487808403,-2756,-208,15944,-127,123,-62
487811984,-2828,-252,16032,-97,55,-45
487815343,-2868,-260,15864,-83,163,-75
487818813,-2820,-228,15896,-111,37,-63
487822283,-2856,-252,16036,-61,131,-56
487825753,-2808,-216,15940,-85,71,-72
487829137,-2744,-232,15852,-58,85,-41
487832520,-2816,-132,15908,-123,107,-78
487836101,-2828,-256,16036,-84,55,-61
487839460,-2680,-228,15948,-106,186,-60
487843017,-2772,-260,16000,-83,50,-78
487846400,-2752,-216,15936,-82,186,-50
487849870,-2860,-220,16040,-104,68,-62
487853340,-2764,-164,15908,-65,137,-68
487856810,-2868,-172,15968,-111,134,-90
487860415,-2812,-128,15908,-77,77,-51
487863750,-2836,-208,16068,-81,171,-72
487867220,-2872,-160,15996,-103,47,-68
487870690,-2904,-132,16080,-52,137,-52
487874160,-2916,-240,16040,-79,54,-73
487877543,-2764,-184,15960,-61,131,-43
487881013,-2848,-208,15968,-129,113,-83
487884573,-2756,-252,15920,-60,98,-40
487887976,-2672,-204,15960,-107,155,-54
487891510,-2776,-184,16024,-75,47,-65
487894893,-2812,-116,15996,-69,169,-57
487898363,-2852,-212,15892,-82,63,-53
487901746,-2900,-220,15936,-67,114,-57
487905251,-2736,-120,15936,-109,101,-59
487908773,-2748,-232,15916,-96,79,-58
487912181,-2788,-224,15956,-107,168,-39
487915713,-2736,-216,15924,-119,76,-61
487919183,-2764,-240,15976,-65,139,-50
487922653,-2816,-188,15936,-140,122,-46
487926210,-2700,-184,16056,-68,110,-77
487929680,-2772,-212,16000,-117,162,-75
487933236,-2880,-256,15952,-75,83,-52
487936644,-2804,-164,15932,-92,188,-83
487940090,-2816,-220,16080,-92,33,-33
487943473,-2860,-244,16012,-54,143,-73
487946943,-2824,-200,16044,-110,71,-73
487950413,-2812,-272,16068,-77,101,-54
487953883,-2684,-300,15980,-129,132,-65
487957440,-2772,-252,16088,-94,46,-95
487960872,-2836,-188,16164,-91,157,-43
487964293,-2952,-240,15960,-82,50,-67
487967676,-2684,-96,16068,-44,166,-57
487971059,-2848,-172,16092,-96,45,-82
487974443,-2788,-244,16076,-68,105,-71
487977913,-2860,-204,16004,-71,93,-87
487981296,-2864,-284,15928,-76,61,-64
487984683,-2808,-212,15904,-125,177,-74
487988259,-2868,-292,15924,-121,61,-50
487991706,-2872,-316,16040,-75,155,-57
487995176,-2824,-216,15948,-110,104,-77
487998733,-2852,-172,16032,-80,124,-48
488002203,-2904,-232,16008,-110,157,-57
488005795,-2772,-192,16056,-80,35,-66
488009143,-2852,-256,15888,-57,139,-56
488012637,-2800,-156,16052,-96,42,-58
488015996,-2832,-208,15972,-57,149,-39
488019466,-2824,-132,15948,-137,109,-75
488023023,-2980,-192,15908,-72,99,-77
488026406,-2872,-156,15984,-92,162,-55
488029876,-2912,-228,16008,-87,75,-95
488033259,-2748,-276,16044,-84,176,-43
488036754,-2728,-240,16160,-94,24,-106
488040199,-2720,-136,15916,-83,100,-42
488043669,-2836,-212,16132,-112,99,-77
488047139,-2924,-148,15872,-91,42,-50
488050523,-2772,-172,15892,-110,157,-66
488054079,-2780,-284,15996,-99,51,-63
488057463,-2780,-268,16096,-64,198,-75
488061035,-2812,-148,16028,-95,83,-74
488064316,-2744,-212,16044,-71,132,-79
488067786,-2856,-136,16124,-103,81,-79
488071256,-2808,-172,15940,-71,69,-59
488074639,-2700,-204,15988,-99,135,-70
488078109,-2828,-232,15924,-97,66,-66
488081492,-2792,-232,16076,-112,177,-41
488085072,-2848,-224,15900,-115,33,-77
488088519,-2868,-164,16004,-46,152,-44
488092000,-2740,-232,16044,-115,115,-82
488095550,-2712,-276,16032,-56,73,-48
488098929,-2764,-152,15868,-86,178,-52
488102399,-2824,-212,16000,-95,69,-55
488105825,-2720,-168,16012,-69,150,-83
488109252,-2832,-216,16068,-91,53,-62
488112660,-2820,-164,16108,-73,173,-42
488116106,-2836,-220,15976,-129,96,-87
488119575,-2836,-192,15876,-55,108,-72
488123045,-2816,-240,15936,-95,180,-69
488126516,-2752,-280,15884,-77,33,-45
488129899,-2828,-224,16016,-82,176,-54
488133369,-2816,-188,15872,-99,51,-40
488136777,-2912,-212,15928,-64,126,-34
488140222,-2788,-252,16140,-135,97,-81
488143692,-2808,-132,15884,-47,41,-75
488147075,-2924,-196,15900,-116,172,-55
488150632,-2864,-132,16072,-99,60,-39
488154015,-2772,-252,16012,-61,163,-79
488157485,-2792,-192,15916,-94,34,-70
488160917,-2772,-112,15960,-64,142,-30
488164338,-2756,-216,15896,-108,53,-95
488167808,-2824,-288,16024,-66,73,-34
488171192,-2796,-332,16100,-110,103,-59
488174748,-2832,-172,16076,-65,53,-74
488178132,-2792,-172,16044,-128,176,-32
488181689,-2792,-172,15928,-90,54,-74
488185095,-2788,-324,16044,-75,159,-49
488188542,-2836,-220,16028,-129,102,-74
488192099,-2752,-220,16100,-53,93,-60
488195482,-2836,-220,16000,-108,183,-50
488199039,-2848,-228,15936,-90,56,-60
488202422,-2780,-232,16000,-78,201,-72
488205927,-2848,-168,16012,-101,72,-66
488209365,-2748,-176,16016,-76,149,-63
488212856,-2852,-192,16064,-97,79,-81
488216215,-2792,-100,15916,-68,153,-45
488219685,-2856,-192,16048,-122,139,-51
488223242,-2932,-160,15968,-70,73,-75
488226625,-2840,-232,15872,-113,164,-32
488230182,-2968,-204,15952,-96,49,-64
488233565,-2852,-292,15988,-64,153,-56
488237060,-2780,-184,15992,-91,70,-91
488240418,-2900,-300,16112,-71,103,-57
488243888,-2812,-212,16008,-110,132,-95
488247445,-2744,-208,15888,-82,71,-68
488250828,-2832,-176,15812,-91,155,-41
488254298,-2828,-220,15892,-105,54,-66
488257768,-2868,-228,15976,-63,157,-40
488261287,-2896,-184,16024,-101,137,-79
488264795,-2856,-228,15884,-75,97,-46
488268178,-2948,-340,15900,-101,180,-63
488271735,-2820,-204,16016,-84,49,-61
488275118,-2864,-180,15920,-73,167,-79
488278588,-2880,-264,15792,-98,90,-67
488281972,-2736,-196,15964,-80,166,-74
488285465,-2836,-132,16048,-119,76,-73
488288911,-2848,-244,15932,-64,126,-35
488292381,-2808,-200,15888,-115,127,-59
488295938,-2664,-296,15860,-71,90,-50
488299322,-2732,-108,15964,-66,169,-68
488302791,-2836,-100,15920,-99,62,-76
488306210,-2816,-212,16100,-59,158,-69
488309648,-2748,-116,15972,-83,44,-64
488313053,-2800,-236,16056,-69,117,-55
488316498,-2892,-216,16152,-99,102,-73
488319968,-2800,-184,15964,-83,92,-39
488323351,-2784,-240,15856,-120,139,-58
488326908,-2740,-200,15916,-96,76,-70
488330291,-2728,-188,15888,-95,196,-82
488333761,-2940,-212,15816,-70,48,-65
488337169,-2596,-288,16036,-47,125,-69
488340614,-2868,-284,15924,-100,80,-81
488344084,-2816,-264,15932,-57,108,-39
488347554,-2892,-100,16124,-115,117,-93
488351111,-2812,-96,15988,-108,88,-61
488354495,-2792,-204,15988,-106,148,-48
488358051,-2772,-212,15924,-89,61,-59
488361483,-2860,-192,15848,-48,158,-56
488364905,-2904,-240,15948,-140,127,-66
488368461,-2840,-144,16148,-74,89,-65
488371845,-2852,-296,15960,-108,171,-31
488375401,-2748,-204,15992,-109,60,-66
488378871,-2772,-188,15960,-82,157,-44
488382341,-2704,-200,15856,-74,46,-90
488385748,-2784,-208,15968,-59,117,-60
488389195,-2752,-180,16048,-119,71,-44
488392665,-2808,-204,15956,-80,53,-35
488396048,-2760,-216,15908,-88,149,-59
488399518,-2804,-228,16068,-83,87,-94
488402901,-2760,-188,15824,-70,163,-24
488406406,-2784,-252,15972,-103,79,-108
488409952,-2732,-196,15964,-61,104,-31
488413398,-2772,-96,15988,-145,94,-111
488416868,-2900,-116,15916,-59,62,-25
488420251,-2764,-260,16024,-128,169,-126
488423895,-2852,-104,15960,-51,39,-24
488427278,-2748,-364,15888,-110,222,-91
488430835,-2824,-296,16044,-103,31,-11
488434305,-2984,-68,15852,-83,166,-76
488437712,-3084,-88,15844,-82,130,-8
488440984,-2844,-132,15812,-61,93,-96
488444367,-2748,-272,16088,-65,176,-49
488447837,-2824,-272,15952,-105,35,-67
488451308,-2856,-220,16028,-79,191,-60
488454777,-2736,-184,15888,-110,79,-25
488458248,-2740,-264,15968,-89,129,-101
488461853,-2776,-132,16060,-86,153,-32
488465274,-2692,-296,15896,-104,104,-119
488468918,-2852,-200,15828,-42,145,-38
488472388,-2704,-176,16032,-124,78,-123
488475944,-2844,-164,16088,-46,117,-15
488479414,-2792,-264,15984,-120,157,-119
488483058,-2932,-192,16020,-62,75,-20
488486465,-2624,-344,15996,-102,218,-139
488490085,-2824,-476,16200,-71,29,44
488493381,-2752,-272,15776,-117,185,-95
488496938,-2976,-236,16116,-58,49,-14
488500321,-2612,-240,15932,-85,145,-75
488503791,-2896,-112,15960,-81,88,-47
488507209,-2636,-164,15980,-118,112,-118
488510842,-2820,-224,16148,-93,138,-32
488514288,-2616,-276,15924,-96,75,-119
488517758,-2864,-84,15984,-92,146,-34
488521141,-2776,-188,15892,-144,94,-91
488524611,-2928,-232,15960,-62,124,-67
488528081,-2920,-192,15824,-138,168,-58
488531638,-3040,-212,16128,-74,67,-66
488535046,-2900,-244,15872,-81,185,-103
488538578,-2964,-300,15992,-113,53,-58
488542048,-2836,-232,15880,-38,113,-69
488545518,-2764,-252,15864,-105,72,-64
488548988,-2884,-244,16048,-44,83,-84
488552371,-2692,-216,16200,-106,101,-48
488555928,-2800,-288,16124,-97,98,-66
488559311,-2756,-152,15976,-97,137,-44
488562842,-2896,-248,16056,-95,76,-110
488566251,-2776,-140,15720,-38,151,-60
488569721,-2892,-264,16092,-110,74,-76
488573191,-2908,-112,15788,-59,79,-30
488576574,-2880,-184,16080,-123,136,-118
488580218,-2920,-280,15816,-57,67,-10
488583601,-2712,-392,16044,-130,179,-126
488587268,-2784,-372,15944,-62,-9,-6
488590541,-2724,-384,16472,-31,235,-178
488594098,-2248,-524,15916,-90,81,-79
488597481,-3168,-108,16216,-125,114,-99
488601038,-2356,-260,15688,-132,198,-47
488604595,-2964,-52,16272,-126,63,-102
488608100,-2524,-204,15696,-87,161,-30
488611559,-3052,-84,16044,-124,69,-126
488615005,-2520,-172,15836,-75,84,-52
488618388,-3088,-80,16144,-138,142,-127
488621945,-2676,-316,15820,-83,62,-62
488625328,-3052,-268,16104,-139,203,-126
488628971,-2676,-288,15940,-88,32,-11
488632355,-3020,-280,15972,-116,189,-82
488635936,-2664,-236,15872,-91,62,-71
488639295,-2756,-196,16068,-74,179,-48
488642765,-2788,-232,16032,-101,82,-42
488646235,-2740,-268,16008,-94,95,-87
