Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
388417998,-2868,-192,15884,-60,79,-31
388421357,-2712,-324,15964,-86,189,-112
388424914,-2732,-284,16008,-97,44,-60
388428297,-2916,-40,15664,-115,156,-50
388431767,-3168,48,15840,-87,49,-32
388434977,-2752,-244,15792,-45,197,-69
388438447,-2852,-140,16072,-100,66,-23
388441942,-2664,-180,16032,-68,155,-81
388445387,-2876,-316,16144,-115,152,-42
388448944,-2692,-172,15948,-78,100,-51
388452414,-2848,-208,15872,-60,179,-67
388455884,-2716,-256,15840,-83,57,-52
388459267,-2836,-336,16044,-48,124,-31
388462737,-2792,-108,15988,-107,62,-55
388466211,-2824,-212,16080,-65,111,-76
388469726,-2880,-212,15904,-112,105,-39
388473234,-2812,-212,15948,-118,70,-43
388476704,-2888,-208,15948,-93,187,-70
388480174,-2860,-248,16048,-96,54,-46
388483557,-2716,-200,16052,-78,185,-53
388487027,-2828,-236,15904,-119,102,-59
388490584,-2804,-324,15996,-71,111,-77
388494077,-2816,-196,15916,-88,164,-47
388497524,-2736,-268,15980,-137,70,-48
388500994,-2932,-164,16068,-73,156,-19
388504499,-2796,-260,15852,-91,95,-129
388507934,-2828,-200,15992,-46,103,-47
388511404,-2776,-192,15892,-149,84,-61
388514874,-2864,-108,15900,-105,43,-53
388518368,-2768,-236,16088,-119,181,-107
388521987,-2844,-272,15956,-100,23,-36
388525457,-2680,-264,16024,-104,209,-102
388529101,-2624,-280,15940,-122,52,-25
388532571,-2872,-36,16000,-97,110,-76
388535954,-2744,-152,16048,-98,169,-63
388539424,-2700,-284,15884,-61,59,-64
388542832,-2816,-232,16156,-49,151,-38
388546277,-2672,-356,15912,-115,39,-62
388549747,-3016,-232,16048,-1,35,21
388552957,-2584,-736,16724,19,245,-282
388556427,-2444,-508,15756,-120,-72,246
388559984,-3424,-76,16352,-174,162,-112
388563541,-2436,-440,15692,1,11,73
388566724,-2900,4,16064,-143,176,-96
388569960,-2576,-92,15808,-1,-20,42
388573170,-2784,-228,16012,-192,262,-215
388576813,-2864,-80,15880,5,-39,39
388579936,-2696,-204,15936,-184,264,-183
388583580,-2920,-216,16176,-33,-52,72
388586963,-2776,-108,15904,-111,253,-181
388590606,-3016,-192,16252,-50,27,23
388593926,-2772,-288,15948,-115,167,-151
388597546,-2888,-272,16124,-40,143,2
388600843,-2736,-204,15720,-133,74,-95
388604316,-2808,-328,16116,-92,146,-58
388607818,-2652,-272,15792,-112,74,-87
388611253,-2836,-236,15944,-47,151,-56
388614723,-2660,-188,15876,-116,110,-67
388618304,-2952,-104,16140,-66,132,-40
388621750,-2736,-92,15924,-121,189,-84
388625220,-2988,-192,15952,-95,80,-42
388628603,-2700,-260,15988,-73,159,-69
388632073,-2820,-216,15880,-92,36,-100
388635543,-2820,-196,16024,-65,144,-54
388639013,-2780,-256,15908,-135,82,-82
388642507,-2928,-236,15972,-79,60,-40
388645866,-2924,-264,15996,-103,170,-75
388649423,-2840,-208,15964,-83,43,-58
388652806,-2812,-172,15928,-108,192,-67
388656363,-2816,-232,15920,-111,50,-66
388659833,-2732,-248,16100,-76,160,-58
388663303,-2848,-204,16012,-124,115,-75
388666908,-2812,-248,16048,-96,112,-61
388670330,-2768,-212,15936,-99,178,-44
388673800,-2716,-120,15804,-99,52,-78
388677183,-2840,-220,16032,-76,147,-41
388680653,-2824,-188,16012,-95,69,-73
388684036,-2824,-200,16016,-52,163,-65
388687506,-2888,-256,16128,-105,100,-74
388691066,-2920,-228,16068,-68,113,-72
388694556,-2812,-332,15916,-122,128,-60
388698090,-2856,-236,15988,-97,42,-82
388701473,-2812,-252,15956,-64,167,-43
388704943,-2664,-160,15908,-101,57,-87
388708448,-2696,-228,16084,-95,112,-88
388711883,-2648,-240,16000,-130,85,-76
388715353,-2808,-232,15916,-105,76,-68
388718848,-2688,-116,15988,-88,167,-75
388722293,-2760,-148,16100,-94,70,-79
388725676,-2820,-200,15900,-85,165,-66
388729146,-2916,-248,15928,-118,103,-71
388732703,-2836,-200,15988,-67,125,-62
388736173,-2924,-240,15912,-100,118,-69
388739730,-2868,-264,16088,-68,69,-45
388743138,-2792,-272,15884,-88,180,-61
388746583,-2820,-172,15968,-90,68,-49
388749966,-2872,-260,16108,-62,137,-16
388753436,-2848,-208,16040,-81,48,-63
388756820,-2740,-216,16112,-68,164,-23
388760290,-2804,-220,15936,-128,95,-68
388763760,-2760,-136,15828,-66,100,-117
388767365,-2704,-264,16032,-88,150,-70
388770786,-2824,-148,16044,-83,78,-49
388774170,-2804,-300,16044,-75,168,-52
388777640,-2848,-180,16064,-96,42,-70
388781023,-2828,-188,15856,-65,95,-54
388784406,-2832,-200,16004,-102,123,-70
388787963,-2844,-248,15984,-69,81,-92
388791369,-2864,-292,16068,-76,153,-68
388794816,-2916,-228,15908,-94,61,-57
388798199,-2764,-220,15940,-94,175,-51
388801669,-2780,-296,15952,-119,103,-76
388805226,-2964,-244,16044,-58,101,-43
388808731,-2728,-184,16036,-117,172,-54
388812253,-2780,-116,15912,-74,68,-64
388815636,-2744,-272,15912,-102,184,-69
388819217,-2684,-180,16020,-83,46,-45
388822576,-2804,-224,15892,-73,136,-68
388826046,-2884,-312,16168,-95,58,-70
388829429,-2872,-132,16016,-68,159,-63
388832899,-2792,-256,16112,-118,107,-72
388836456,-2760,-252,15876,-64,84,-40
388839839,-2812,-220,16040,-91,175,-62
388843334,-2796,-232,15948,-101,65,-72
388846779,-2916,-200,16084,-67,174,-58
388850249,-2852,-160,15984,-88,58,-58
388853633,-2792,-256,15880,-92,66,-33
388857016,-2864,-216,15816,-102,148,-53
388860572,-2808,-192,15968,-90,58,-61
388863956,-2824,-184,16176,-98,174,-35
388867474,-2880,-220,16156,-89,61,-83
388870809,-2808,-248,15956,-54,161,-65
388874279,-2748,-208,15984,-110,70,-72
388877749,-2900,-292,15964,-68,100,-47
388881219,-2852,-260,15972,-128,103,-108
388884863,-2896,-276,15968,-74,65,-66
388888246,-2860,-212,15912,-103,170,-74
388891830,-2836,-208,16000,-97,82,-63
388895186,-2936,-160,15916,-86,183,-63
388898656,-2748,-152,16060,-115,78,-58
388902126,-2824,-188,15912,-64,135,-41
388905596,-2848,-188,16156,-109,164,-70
388909188,-2872,-200,15948,-58,94,-69
388912536,-2776,-228,16028,-86,184,-78
388916009,-2864,-176,16016,-85,31,-57
388919413,-2840,-212,15936,-91,176,-24
388922859,-2760,-156,16012,-96,41,-106
388926329,-2740,-188,15824,-56,125,-33
388929799,-2764,-228,15940,-119,96,-56
388933269,-2964,-220,15972,-79,94,-79
388936652,-2864,-300,16000,-117,141,-77
388940209,-2828,-224,15944,-101,62,-86
388943703,-2752,-220,15972,-87,169,-61
388947149,-2852,-248,16076,-104,73,-47
388950619,-2816,-240,16068,-58,137,-65
388954089,-2872,-232,16132,-110,148,-54
388957646,-2752,-212,15828,-83,85,-44
388961029,-2808,-212,16140,-78,170,-59
388964499,-2684,-204,15888,-105,41,-50
388968018,-2860,-300,15964,-72,145,-62
388971439,-2768,-208,15812,-108,49,-106
388974996,-2836,-248,16024,-61,112,-36
388978466,-2784,-196,15932,-111,84,-90
388981936,-2788,-232,15912,-113,56,-81
388985406,-2944,-228,15968,-72,199,-53
388988876,-2712,-308,15948,-68,50,-69
388992282,-2896,-184,16096,-66,152,-40
388995729,-2764,-204,15948,-92,46,-30
388999112,-2728,-176,15928,-75,81,-35
389002496,-2828,-148,15908,-115,109,-84
389006052,-2832,-272,15936,-84,37,-56
389009471,-2720,-300,15968,-105,185,-88
389012992,-2856,-260,15872,-84,48,-70
389016400,-2760,-184,16132,-74,159,-44
389019845,-2816,-320,15972,-116,90,-75
389023316,-2828,-76,15848,-62,133,-54
389026699,-2848,-140,15944,-108,61,-61
389030169,-2868,-252,15964,-89,66,-66
389033552,-2880,-216,15988,-113,151,-53
389037109,-2712,-292,15840,-100,56,-61
389040579,-2764,-272,16124,-71,166,-66
389044073,-2756,-136,16032,-104,81,-85
389047519,-2780,-320,16036,-63,144,-45
389050989,-2748,-224,15936,-104,122,-86
389054546,-2732,-172,16068,-88,63,-44
389057929,-2876,-132,15860,-47,164,-11
389061399,-2792,-136,15836,-90,60,-72
389064782,-2916,-184,16000,-54,127,-65
389068354,-2736,-316,15972,-114,96,-80
389071722,-2776,-288,15968,-57,88,-45
389075105,-2800,-216,16048,-123,113,-81
389078662,-2804,-232,15968,-86,65,-57
389082045,-2804,-248,16056,-92,165,-54
389085515,-2804,-284,16004,-99,39,-67
389088898,-2716,-212,15880,-60,173,-56
389092392,-2828,-216,15908,-110,45,-52
389095838,-2824,-240,16016,-58,136,-73
389099308,-2688,-236,15916,-110,70,-72
389102778,-2772,-268,16036,-85,67,-65
389106162,-2856,-176,16036,-90,128,-80
389109671,-2836,-172,16048,-95,68,-67
389113015,-2740,-228,16124,-81,182,-43
389116509,-2784,-288,15908,-118,61,-78
389119955,-2760,-240,15936,-59,165,-44
389123425,-2784,-296,15896,-108,115,-62
389126982,-2764,-200,15988,-72,117,-53
389130452,-2832,-180,16028,-110,162,-58
389134009,-2844,-256,16008,-77,76,-79
389137392,-2824,-260,16080,-86,168,-54
389140865,-2736,-276,16044,-75,16,-54
389144270,-2804,-296,15972,-62,167,-45
389147715,-2824,-156,15856,-110,101,-63
389151272,-2760,-208,15912,-95,47,-95
389154655,-2820,-256,15904,-108,159,-72
389158212,-2736,-164,16004,-84,83,-58
389161595,-2784,-140,15956,-93,156,-90
389165065,-2784,-232,16056,-84,46,-66
389168497,-2876,-276,15916,-41,113,-58
389171918,-2864,-148,15904,-115,87,-53
389175388,-2900,-244,16040,-79,69,-57
389178771,-2716,-264,15996,-116,151,-51
389182328,-2692,-260,15992,-87,65,-67
389185712,-2832,-196,15924,-88,193,-45
389189181,-2728,-184,15876,-103,63,-65
389192675,-2788,-236,15808,-60,137,-44
389196122,-2792,-264,15968,-139,143,-80
389199678,-2780,-212,16024,-58,99,-65
389203062,-2748,-160,15792,-94,158,-69
389206532,-2788,-224,15936,-94,61,-72
389209950,-2796,-240,15896,-101,172,-58
389213471,-2812,-272,16104,-97,61,-81
389216879,-2664,-252,16020,-54,183,-26
389220325,-2792,-212,16012,-104,113,-71
389223882,-2764,-256,15932,-59,100,-61
389227352,-2888,-232,16024,-125,176,-37
389230908,-2812,-216,15984,-87,49,-48
389234291,-2760,-244,15964,-73,166,-63
389237761,-2780,-248,15808,-83,57,-81
389241148,-2860,-124,16076,-73,98,-77
389244576,-2760,-168,15904,-114,83,-81
389247998,-2800,-296,16052,-73,56,-63
389251381,-2880,-252,15980,-117,165,-102
389255025,-2820,-256,15924,-110,44,-64
389258495,-2928,-204,16160,-74,184,-64
389261965,-2808,-252,15968,-99,48,-54
389265348,-2812,-300,15964,-73,163,-76
389268842,-2932,-276,16128,-133,117,-58
389272375,-2860,-300,16072,-36,73,-60
389275758,-2792,-232,15888,-80,193,-49
389279228,-2788,-176,15904,-69,50,-78
389282611,-2812,-188,16068,-108,152,-52
389286168,-2804,-268,15928,-92,60,-71
389289551,-2716,-244,15944,-76,140,-52
389293045,-2772,-128,16064,-136,83,-72
389296491,-2684,-192,15824,-54,95,-48
389299874,-2748,-176,16048,-108,171,-72
389303431,-2780,-192,15884,-69,63,-63
389306814,-2712,-176,16016,-58,142,-47
389310320,-2800,-276,15932,-103,62,-89
389313755,-2836,-212,15928,-61,114,-67
389317249,-2780,-248,16000,-116,107,-78
389320781,-2720,-228,16068,-87,63,-72
389324165,-2816,-204,15968,-107,167,-53
389327721,-2812,-324,16024,-96,69,-94
389331105,-2816,-240,15976,-86,169,-53
389334574,-2772,-164,15868,-126,41,-76
389338044,-2892,-184,16024,-63,157,-66
389341539,-2776,-240,16120,-103,124,-82
389345071,-2860,-164,16048,-98,90,-65
389348454,-2836,-232,16024,-102,175,-46
389352011,-2848,-152,16032,-78,75,-58
389355394,-2868,-160,16036,-63,182,-51
389358864,-2760,-216,16048,-118,57,-70
389362334,-2876,-296,16008,-81,187,-45
389365808,-2808,-160,15992,-112,61,-86
389369323,-2864,-244,16160,-62,116,-56
389372745,-2868,-288,15968,-130,174,-65
389376301,-2820,-264,16036,-67,65,-78
389379684,-2792,-236,16028,-71,182,-74
389383154,-2840,-172,15936,-108,45,-53
389386624,-2844,-224,15992,-74,132,-42
389390095,-2784,-236,15940,-122,90,-85
389393588,-2696,-196,15936,-73,98,-70
389396948,-2852,-236,15992,-91,121,-74
389400418,-2748,-244,15964,-90,54,-73
389403801,-2744,-168,15980,-73,183,-80
389407271,-2852,-244,15960,-122,74,-83
389410776,-2812,-240,16032,-46,149,-59
389414211,-2820,-292,15828,-128,147,-51
389417792,-2808,-128,16180,-99,80,-78
389421151,-2832,-232,15832,-69,172,-40
389424621,-2780,-224,16036,-78,45,-51
389428004,-2808,-200,15944,-84,176,-83
389431474,-2764,-120,16192,-92,75,-57
389434857,-2788,-172,16008,-62,154,-66
389438327,-2796,-260,15912,-111,137,-72
389441909,-2684,-200,15988,-82,88,-82
389445267,-2892,-300,15932,-108,173,-71
389448824,-2876,-196,16068,-81,56,-56
389452208,-2816,-196,15992,-58,172,-77
389455678,-2844,-272,15948,-74,41,-51
389459061,-2776,-172,15872,-59,106,-56
389462531,-2772,-132,15904,-102,70,-62
389466004,-2848,-216,15912,-68,63,-78
389469433,-2792,-144,15952,-111,130,-46
389472941,-2816,-180,15968,-91,42,-56
389476324,-2792,-260,15928,-82,175,-38
389479794,-2840,-184,15928,-112,72,-84
389483264,-2700,-228,15868,-44,142,-56
389486734,-2808,-224,15848,-112,87,-70
389490204,-2824,-256,15900,-86,55,-39
389493610,-2848,-200,15964,-105,143,-71
389497144,-2836,-160,15988,-94,37,-54
389500527,-2808,-108,15936,-92,203,-62
389503997,-2740,-152,15980,-108,73,-68
389507467,-2788,-164,15828,-73,153,-60
389510972,-2880,-240,15872,-123,129,-69
389514494,-2816,-252,15920,-67,72,-77
389517902,-2828,-284,15936,-96,199,-78
389521347,-2832,-208,15912,-97,51,-57
389524731,-2912,-308,16020,-83,144,-50
389528200,-2788,-104,15936,-79,68,-41
389531584,-2864,-260,15980,-66,145,-60
389535054,-2828,-208,15940,-90,127,-75
389538524,-2820,-260,15980,-53,98,-32
389541932,-2860,-224,15856,-101,164,-86
389545464,-2932,-252,15984,-74,66,-44
389548847,-2732,-216,15832,-68,177,-59
389552317,-2944,-296,15976,-101,46,-47
389555787,-2804,-160,15976,-50,112,-31
389559257,-2720,-288,16004,-112,67,-33
389562727,-2900,-220,15992,-68,69,-46
389566114,-2800,-176,15840,-132,104,-54
389569728,-2872,-220,15932,-68,60,-48
389573050,-2828,-160,16016,-113,181,-68
389576607,-2828,-168,16096,-88,62,-62
389579990,-2760,-260,15960,-77,161,-34
389583460,-2920,-188,15876,-123,102,-101
389587104,-2684,-324,15960,-70,126,-46
389590574,-2780,-212,15948,-95,143,-71
389594067,-2816,-240,15920,-59,73,-67
389597427,-2816,-344,15888,-74,184,-51
389600897,-2808,-168,16112,-91,57,-70
389604280,-2872,-200,15956,-81,171,-79
389607750,-2808,-180,15860,-91,59,-59
389611168,-2780,-192,15924,-64,119,-52
389614603,-2868,-148,16028,-109,130,-71
389618185,-2736,-272,16024,-68,85,-49
389621544,-2792,-228,16004,-116,171,-74
389625100,-2772,-268,16004,-85,35,-60
389628484,-2772,-88,16036,-79,192,-37
389631867,-2772,-236,15940,-91,41,-78
389635250,-2780,-176,16000,-70,129,-41
389638720,-2828,-260,16188,-99,71,-90
389642128,-2840,-208,16052,-52,129,-46
389645573,-2732,-200,15972,-126,146,-75
389649130,-2844,-292,16020,-89,102,-60
389652600,-2824,-232,15912,-117,187,-65
389656157,-2768,-272,15952,-81,80,-60
389659540,-2864,-256,15924,-61,151,-70
389663010,-2748,-212,16064,-103,54,-81
389666528,-2848,-240,16032,-57,111,-76
389669950,-2828,-224,16000,-122,92,-68
389673420,-2824,-136,15892,-79,52,-65
389676803,-2880,-224,15916,-114,174,-56
389680360,-2744,-308,15960,-91,58,-63
389683743,-2808,-204,16056,-88,159,-72
389687213,-2756,-240,15936,-124,71,-66
389690687,-2808,-188,15932,-60,137,-70
389694177,-2812,-224,15956,-125,122,-55
389697710,-2864,-204,15964,-68,101,-54
389701180,-2748,-140,16008,-114,164,-66
389704737,-2836,-48,15980,-88,47,-44
389708033,-2828,-164,15780,-65,172,-35
389711538,-2820,-220,15984,-87,64,-77
389714886,-2780,-208,16084,-44,159,-70
389718381,-2824,-184,16024,-103,94,-73
389721826,-2808,-272,16072,-77,134,-46
389725297,-2784,-228,16040,-124,151,-65
389728853,-2772,-340,15972,-62,92,-51
389732236,-2864,-204,15880,-103,157,-69
389735793,-2880,-164,16188,-85,58,-19
389739176,-2772,-176,16168,-56,173,-64
389742671,-2856,-168,15984,-118,62,-56
389746117,-2792,-144,15876,-71,91,-34
389749500,-2740,-188,15920,-113,101,-75
389753056,-2828,-176,16092,-92,76,-52
389756440,-2808,-176,16012,-108,161,-90
389759996,-2812,-244,16036,-108,58,-38
389763466,-2856,-248,15980,-87,171,-73
389766985,-2760,-184,16060,-102,80,-77
389770407,-2860,-220,15884,-58,162,-49
389773876,-2832,-224,15840,-115,116,-72
389777433,-2868,-224,16004,-77,101,-54
389780903,-2832,-180,15880,-109,173,-77
389784460,-2788,-168,15952,-66,71,-42
389787843,-2832,-212,16000,-73,157,-50
389791336,-2740,-188,15948,-104,45,-67
389794783,-2948,-200,15964,-46,114,-68
389798253,-2836,-112,15884,-131,84,-81
389801723,-2780,-168,15872,-77,44,-75
389805107,-2828,-276,15828,-114,152,-73
389808663,-2884,-200,15936,-80,47,-78
389812081,-2896,-232,16072,-71,185,-45
389815517,-2812,-172,16108,-102,55,-56
389819011,-2720,-68,15944,-77,136,-63
389822370,-2880,-188,15984,-111,76,-94
389825840,-2720,-168,16028,-83,72,-65
389829223,-2816,-216,15820,-108,127,-43
389832780,-2792,-136,16076,-92,57,-85
389836163,-2704,-152,16064,-138,178,-42
389839720,-2692,-180,16032,-93,60,-64
389843128,-2816,-240,16028,-82,155,-36
389846573,-2680,-148,15792,-134,115,-64
389850130,-2728,-212,15988,-66,124,-73
389853600,-2772,-188,15908,-122,162,-48
389857157,-2752,-240,16004,-80,108,-63
389860627,-2812,-252,15816,-59,146,-58
389864097,-2840,-148,15936,-113,45,-68
389867615,-2800,-316,15972,-48,120,-46
389871036,-2876,-192,16020,-115,101,-52
389874593,-2844,-276,16044,-101,51,-48
389878063,-2792,-216,15940,-89,184,-68
389881533,-2820,-284,15928,-91,73,-88
389884916,-2748,-368,16076,-83,164,-56
389888387,-2736,-212,16132,-107,97,-73
389891880,-2792,-184,15960,-52,104,-71
389895327,-2828,-220,15936,-100,157,-76
389898883,-2884,-160,15972,-73,60,-42
389902267,-2724,-240,15948,-114,166,-76
389905823,-2768,-208,15892,-81,32,-46
389909207,-2820,-208,16096,-85,177,-68
389912711,-2804,-92,15864,-98,56,-98
389915976,-2788,-276,16012,-77,135,-36
389919468,-2884,-200,15940,-120,129,-58
389923000,-2780,-204,15888,-63,60,-86
389926383,-2872,-192,15964,-111,157,-57
389929940,-2888,-212,15916,-86,63,-60
389933323,-2816,-188,16108,-48,127,-70
389936793,-2824,-260,15928,-115,49,-88
389940263,-2768,-116,15828,-57,76,-56
389943671,-2788,-128,15900,-108,149,-99
389947203,-2740,-184,15992,-95,31,-52
389950586,-2776,-224,15876,-86,190,-49
389954056,-2868,-228,15908,-111,47,-52
389957526,-2736,-204,15904,-78,141,-59
389960996,-2772,-164,15880,-97,71,-77
389964380,-2780,-120,16024,-95,78,-77
389967812,-2844,-240,16000,-108,130,-72
389971320,-2868,-216,15980,-92,74,-58
389974703,-2940,-252,16064,-100,162,-77
389978259,-2920,-248,15960,-104,69,-61
389981729,-2748,-328,16040,-69,150,-54
389985199,-2876,-132,16032,-121,122,-101
389988843,-2788,-244,16016,-69,119,-73
389992336,-2812,-284,15848,-104,172,-48
389995870,-2772,-164,16112,-73,51,-49
389999253,-2800,-188,15836,-48,172,-60
390002723,-2900,-228,16008,-110,39,-67
390006193,-2824,-120,15780,-61,106,-65
390009663,-2692,-208,15964,-114,60,-74
390013168,-2744,-244,16108,-56,62,-60
390016541,-2824,-312,16080,-137,160,-89
390020073,-2740,-200,15836,-80,28,-67
390023456,-2844,-116,15916,-101,181,-55
390027013,-2736,-156,16016,-117,45,-59
390030483,-2760,-156,15936,-75,159,-32
390033953,-2816,-208,15892,-109,93,-81
390037423,-2808,-172,16056,-72,106,-39
390040897,-2708,-212,16036,-115,163,-69
390044474,-2784,-240,16092,-103,59,-71
390047920,-2848,-148,16040,-73,175,-65
390051390,-2864,-192,16072,-82,56,-32
390054773,-2756,-220,15980,-49,121,-53
390058243,-2792,-220,15816,-99,89,-66
390061626,-2820,-268,16036,-59,116,-49
390065096,-2912,-292,16068,-117,158,-85
390068755,-2760,-220,15952,-92,60,-59
390072036,-2764,-204,16036,-91,161,-63
390075506,-2832,-192,16004,-69,55,-81
390078889,-2796,-264,16004,-50,114,-44
390082360,-2772,-180,15920,-117,81,-62
390085829,-2696,-332,16036,-48,90,-41
390089213,-2772,-244,16044,-135,105,-54
390092793,-2808,-252,15848,-90,50,-41
390096153,-2820,-280,15952,-113,182,-80
390099709,-2856,-188,15992,-78,71,-68
390103093,-2880,-204,16056,-85,137,-14
390106563,-2844,-272,15856,-90,105,-100
390110120,-2728,-188,15900,-86,85,-56
390113542,-2776,-288,16044,-101,159,-71
390117084,-2792,-128,15952,-62,58,-60
390120443,-2804,-276,15860,-73,149,-41
390123913,-2772,-272,16096,-82,64,-61
390127296,-2692,-260,15944,-46,172,-82
390130766,-2908,-240,15968,-100,107,-82
390134323,-2824,-172,15996,-54,119,-77
390137793,-2920,-220,15940,-117,173,-51
390141374,-2836,-248,16012,-102,42,-73
390144820,-2768,-160,15996,-82,198,-62
390148289,-2832,-204,16012,-74,50,-58
390151673,-2688,-252,16008,-64,132,-57
390155143,-2760,-32,16172,-113,82,-57
390158526,-2868,-228,15964,-69,78,-42
390161909,-2868,-284,16052,-111,136,-63
390165466,-2888,-320,16024,-90,32,-74
390168898,-2808,-272,15860,-81,158,-73
390172319,-2808,-312,16052,-116,53,-72
390175789,-2856,-236,15936,-46,146,-62
390179259,-2828,-192,15904,-102,115,-53
390182816,-2868,-200,15932,-66,87,-56
390186199,-2824,-220,15932,-125,170,-53
390189756,-2712,-260,15868,-90,70,-48
390193163,-2816,-316,16016,-71,141,-59
390196609,-2752,-240,15980,-91,52,-79
390199992,-2832,-212,15992,-76,129,-49
390203463,-2840,-260,15816,-132,122,-66
390207019,-2732,-236,15940,-57,89,-63
390210402,-2792,-216,15936,-100,156,-59
390213994,-2840,-264,16084,-102,40,-53
390217454,-2748,-184,15956,-68,163,-49
390220899,-2860,-248,15816,-97,43,-108
390224369,-2824,-284,15952,-51,111,-47
390227839,-2788,-212,15996,-120,82,-51
390231309,-2736,-232,16036,-65,82,-62
390234693,-2804,-196,16068,-104,145,-64
390238249,-2772,-144,15884,-98,49,-74
390241657,-2768,-204,16024,-86,191,-43
390245102,-2860,-192,15932,-96,79,-70
390248486,-2840,-188,16080,-51,152,-64
390251956,-2776,-184,15832,-126,99,-59
390255426,-2828,-148,15860,-76,89,-96
390258809,-2816,-180,15968,-117,110,-54
390262366,-2768,-204,16004,-90,37,-56
390265752,-2952,-204,16024,-114,170,-52
390269354,-2780,-252,15928,-98,51,-78
390272689,-2844,-188,15988,-51,176,-45
390276159,-2872,-240,15972,-132,93,-65
390279629,-2804,-192,16024,-77,115,-69
390283099,-2816,-136,16056,-122,150,-34
390286656,-2792,-116,16044,-72,86,-68
390290039,-2776,-176,16000,-95,159,-72
390293532,-2752,-228,15892,-100,67,-50
390296979,-2800,-216,15976,-60,161,-52
390300449,-2796,-340,15968,-110,27,-62
390303919,-2812,-224,15908,-59,108,-78
390307389,-2884,-260,15944,-99,100,-62
390310859,-2824,-192,15952,-91,69,-38
390314277,-2656,-272,15948,-134,155,-82
390317824,-2840,-192,15880,-85,42,-89
390321182,-2824,-172,15972,-76,172,-53
390324652,-2764,-208,16024,-111,53,-86
390328122,-2812,-188,16028,-73,127,-53
390331592,-2796,-272,16060,-85,63,-80
390334976,-2756,-248,16072,-79,76,-76
390338359,-2864,-204,15960,-137,126,-64
