Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
23439300,-2724,-200,15916,-109,25,-70
23442703,-2728,-244,15892,-62,190,-22
23446063,-2768,-220,15928,-108,60,-64
23449447,-2960,-224,15968,-45,142,-61
23452830,-2848,-252,15956,-120,82,-59
23456213,-2712,-204,15864,-69,84,-87
23459544,-2796,-232,15876,-121,156,-60
23462980,-2792,-136,15908,-103,48,-60
23466411,-2760,-204,15872,-100,182,-73
23469833,-2696,-172,15888,-103,38,-40
23473216,-2808,-8,15960,-66,166,-62
23476426,-2748,-212,15848,-87,55,-75
23479722,-2768,-160,15928,-63,169,-50
23483106,-2940,-120,15920,-120,100,-53
23486576,-2720,-216,16008,-66,143,-39
23489983,-2740,-260,15980,-141,139,-93
23493429,-2676,-172,15952,-53,81,-38
23496725,-2728,-264,16064,-131,125,-64
23500195,-2704,-164,16008,-91,56,-59
23503492,-2756,-176,16148,-128,168,-59
23506962,-2780,-156,16008,-78,44,-70
23510258,-2672,-236,15872,-78,164,-76
23513642,-2904,-184,15944,-99,73,-69
23516963,-2728,-276,15968,-67,133,-46
23520321,-2776,-236,15832,-111,66,-62
23523705,-2764,-148,15992,-68,91,-48
23527001,-2784,-228,16060,-96,142,-88
23530384,-2772,-284,15880,-78,125,-46
23533767,-2760,-216,16012,-118,193,-43
23537238,-2836,-168,15732,-85,34,-57
23540557,-2804,-268,15888,-134,184,-73
23544004,-2836,-212,15992,-95,55,-92
23547300,-2764,-272,15936,-88,204,-66
23550684,-2728,-348,16016,-127,84,-69
23554067,-2768,-232,15936,-64,136,-57
23557450,-2812,-192,15852,-109,70,-49
23560868,-2768,-220,15912,-52,99,-66
23564133,-2740,-232,16020,-114,107,-61
23567661,-2848,-260,15988,-96,73,-56
23570897,-2740,-192,15984,-118,172,-58
23574366,-2760,-288,15932,-77,75,-69
23577663,-2772,-192,16136,-87,176,-45
23581046,-2772,-308,16028,-76,52,-72
23584343,-2784,-264,15904,-79,169,-62
23587726,-2840,-196,16092,-93,63,-49
23591047,-2856,-192,15852,-57,180,-59
23594406,-2768,-160,16060,-107,71,-66
23597789,-2772,-156,15980,-75,136,-55
23601172,-2780,-248,15784,-106,78,-57
23604556,-2796,-140,15952,-58,101,-73
23607939,-2692,-152,15916,-121,115,-62
23611409,-2812,-140,15976,-66,68,-53
23614730,-2780,-116,15968,-124,146,-84
23618175,-2764,-200,16116,-63,73,-64
23621472,-2860,-224,15924,-92,161,-74
23624855,-2844,-160,15820,-94,46,-53
23628151,-2928,-276,16000,-94,197,-86
23631535,-2712,-184,15784,-119,61,-39
23634918,-2788,-128,15984,-67,165,-54
23638301,-2756,-124,15860,-98,119,-79
23641708,-2792,-288,15960,-79,111,-67
23645068,-2796,-196,15960,-115,95,-47
23648451,-2828,-252,15884,-83,64,-51
23651748,-2740,-244,16184,-99,170,-45
23655131,-2756,-116,15932,-103,63,-81
23658514,-2788,-152,15916,-112,180,-45
23662019,-2816,-184,15924,-92,31,-82
23665329,-2788,-260,15960,-78,173,-34
23668664,-2728,-192,15924,-77,38,-52
23671960,-2812,-112,15868,-79,184,-54
23675344,-2752,-232,15728,-124,77,-85
23678727,-2768,-200,15992,-60,136,-59
23682110,-2776,-176,16000,-141,117,-75
23685580,-2732,-144,16044,-60,124,-58
23688963,-2816,-244,15892,-81,163,-65
23692371,-2864,-184,15944,-76,86,-63
23695643,-2736,-256,15980,-120,175,-78
23699113,-2708,-168,15980,-86,59,-67
23702410,-2860,-196,15812,-88,181,-59
23705793,-2720,-224,16156,-99,60,-55
23709089,-2780,-240,16024,-52,146,-49
23712472,-2744,-200,15968,-95,59,-68
23715794,-2864,-256,16100,-57,105,-86
23719152,-2776,-136,15912,-112,106,-48
23722622,-2792,-180,16056,-82,120,-71
23726006,-2888,-260,15812,-95,174,-46
23729389,-2804,-272,15992,-99,47,-50
23732685,-2836,-244,16072,-113,169,-56
23736155,-2740,-164,15968,-111,62,-77
23739542,-2760,-260,16112,-80,193,-58
23742945,-2792,-196,15924,-91,52,-56
23746218,-2736,-224,15892,-56,158,-58
23749602,-2824,-268,15912,-118,53,-78
23752985,-2792,-248,15888,-68,82,-58
23756281,-2728,-144,16096,-145,128,-81
23759751,-2792,-244,16004,-98,74,-72
23763083,-2776,-220,16024,-83,188,-36
23766479,-2812,-204,15980,-88,51,-82
23769728,-2812,-264,15932,-79,196,-27
23773111,-2836,-236,16004,-82,66,-66
23776407,-2820,-244,16036,-96,202,-55
23779790,-2776,-232,16080,-108,103,-78
23783261,-2852,-220,15916,-77,140,-49
23786644,-2760,-232,15976,-117,94,-67
23790051,-2816,-160,15920,-86,112,-42
23793410,-2888,-184,15888,-124,95,-60
23796793,-2812,-96,16012,-68,85,-53
23800003,-2812,-200,15968,-119,163,-68
23803473,-2836,-144,15956,-88,43,-57
23806770,-2772,-188,15984,-98,173,-83
23810153,-2788,-208,15916,-97,38,-69
23813450,-2708,-276,15940,-73,185,-57
23816857,-2844,-168,16048,-96,55,-60
23820129,-2896,-188,15936,-84,169,-44
23823512,-2764,-292,16000,-116,72,-72
23826896,-2780,-152,15960,-53,105,-74
23830279,-2696,-212,15872,-118,141,-85
23833749,-2724,-240,15928,-55,88,-63
23837045,-2748,-228,15884,-117,157,-41
23840539,-2816,-252,15984,-78,64,-68
23843812,-2708,-256,15996,-99,169,-68
23847195,-2820,-264,15952,-125,49,-80
23850579,-2836,-184,16040,-63,190,-64
23853962,-2740,-248,15996,-97,34,-65
23857258,-2860,-228,15956,-75,86,-70
23860555,-2796,-308,16044,-77,90,-81
23863886,-2768,-292,15988,-64,145,-53
23867283,-2768,-132,15928,-116,126,-48
23870705,-2832,-140,15956,-70,117,-65
23874088,-2844,-212,15928,-105,170,-68
23877558,-2772,-244,15912,-96,67,-52
23880854,-2916,-244,16016,-112,192,-56
23884324,-2788,-212,16004,-85,64,-59
23887621,-2748,-184,15936,-79,144,-76
23891029,-2812,-228,16188,-127,112,-72
23894474,-2824,-228,15916,-45,104,-63
23897857,-2772,-148,16004,-120,81,-91
23901241,-2824,-136,15924,-78,88,-78
23904537,-2752,-148,16000,-127,160,-63
23908007,-2864,-160,16020,-77,49,-71
23911304,-2856,-244,16016,-83,172,-44
23914711,-2744,-236,15944,-97,69,-58
23917983,-2776,-172,16044,-63,173,-61
23921366,-2820,-212,15916,-97,72,-81
23924663,-2716,-184,16024,-69,164,-79
23928046,-2764,-152,15856,-127,113,-59
23931516,-2788,-284,15888,-67,96,-32
23934813,-2832,-208,15980,-119,163,-65
23938283,-2776,-188,15912,-81,74,-45
23941603,-2840,-156,15892,-117,147,-69
23945049,-2792,-172,15964,-84,71,-67
23948346,-2824,-200,16008,-95,172,-74
23951729,-2780,-228,16024,-127,54,-71
23955112,-2788,-232,16004,-64,160,-32
23958496,-2844,-136,15916,-94,65,-65
23961792,-2756,-204,15952,-90,90,-81
23965156,-2784,-308,15904,-129,102,-73
23968559,-2776,-216,16044,-76,97,-49
23971855,-2928,-132,15984,-99,146,-50
23975238,-2740,-188,15836,-76,55,-53
23978535,-2740,-212,15840,-122,164,-92
23982005,-2752,-240,15960,-90,43,-44
23985301,-2836,-244,16012,-71,148,-47
23988685,-2776,-200,15808,-123,125,-102
23992266,-2812,-232,15960,-80,124,-58
23995625,-2900,-148,16048,-84,181,-59
23999008,-2748,-208,15948,-77,55,-77
24002304,-2836,-156,15904,-106,159,-66
24005774,-2740,-256,15872,-104,84,-57
24009158,-2852,-280,15912,-77,213,-74
24012541,-2744,-284,15936,-131,101,-65
24016035,-2784,-236,15920,-53,162,-51
24019394,-2792,-236,15972,-138,140,-59
24022864,-2848,-364,16012,-83,92,-92
24026161,-2856,-276,15984,-127,109,-69
24029631,-2716,-208,15872,-101,87,-51
24033014,-2752,-216,15796,-112,167,-78
24036484,-2888,-160,15888,-97,68,-63
24039805,-2772,-280,15844,-68,181,-42
24043163,-2888,-188,15816,-109,31,-81
24046547,-2820,-188,16036,-66,140,-39
24049930,-2796,-352,15940,-96,79,-60
24053226,-2864,-176,16068,-87,111,-44
24056610,-2768,-288,15924,-119,93,-58
24059993,-2776,-180,15864,-67,126,-64
24063376,-2764,-356,15884,-92,171,-68
24066879,-2780,-200,15988,-88,83,-55
24070056,-2708,-76,15904,-106,148,-57
24073439,-2664,-240,15896,-94,78,-77
24076736,-2924,-212,16000,-105,178,-54
24080206,-2884,-240,15892,-100,53,-74
24083589,-2780,-200,15916,-84,187,-53
24086972,-2780,-192,16012,-98,45,-61
24090309,-2764,-188,16100,-75,131,-35
24093652,-2836,-352,16000,-100,85,-66
24097035,-2748,-320,16028,-67,72,-74
24100332,-2812,-160,16096,-156,127,-76
24103802,-2748,-152,15920,-68,98,-47
24107098,-2720,-312,16056,-98,149,-58
24110482,-2700,-252,16080,-97,80,-80
24113778,-2780,-196,16068,-98,172,-43
24117186,-2868,-224,16064,-94,52,-90
24120458,-2720,-172,16000,-65,175,-63
24123841,-2724,-220,16008,-91,59,-57
24127138,-2812,-288,15904,-55,112,-68
24130521,-2752,-208,15904,-90,76,-36
24133817,-2852,-220,16044,-74,101,-79
24137200,-2716,-208,16128,-116,88,-80
24140608,-2676,-200,15960,-64,137,-52
24143967,-2824,-188,15860,-102,173,-50
24147437,-2816,-308,15944,-82,88,-55
24150734,-2756,-232,15888,-112,161,-78
24154204,-2728,-204,16036,-80,29,-46
24157500,-2852,-208,15996,-96,190,-65
24160883,-2784,-276,15980,-111,67,-87
24164270,-2752,-156,15972,-78,187,-31
24167719,-2736,-236,15984,-100,86,-55
24171033,-2764,-288,16016,-79,116,-63
24174416,-2844,-208,15916,-124,98,-56
24177800,-2804,-280,15988,-88,74,-97
24181096,-2876,-236,16004,-102,138,-64
24184566,-2752,-288,15860,-59,89,-70
24187862,-2812,-244,15812,-96,185,-36
24191270,-2824,-256,15924,-68,78,-67
24194542,-2816,-316,15992,-85,179,-47
24197925,-2732,-280,15908,-95,77,-79
24201222,-2800,-140,15960,-75,195,-72
24204605,-2804,-244,15876,-111,110,-66
24208075,-2752,-232,15908,-75,118,-62
24211459,-2788,-156,15980,-123,139,-91
24214953,-2908,-200,15908,-66,84,-34
24218225,-2828,-168,16016,-120,132,-67
24221695,-2784,-288,16076,-94,39,-58
24224992,-2756,-244,15896,-84,176,-75
24228375,-2832,-296,15872,-81,62,-61
24231671,-2760,-216,16040,-78,185,-77
24235055,-2772,-188,15960,-97,66,-40
24238351,-2752,-244,15884,-62,125,-67
24241759,-2800,-216,16004,-112,84,-77
24245117,-2752,-160,15976,-59,152,-58
24248501,-2836,-216,15936,-115,128,-82
24251971,-2796,-152,16084,-68,111,-56
24255354,-2748,-124,15812,-129,146,-75
24258824,-2808,-240,16012,-62,94,-57
24262121,-2832,-336,16008,-95,136,-71
24265551,-2792,-240,16024,-79,58,-50
24268835,-2692,-164,15980,-95,179,-82
24272184,-2876,-204,15988,-114,71,-81
24275567,-2788,-288,15976,-75,158,-69
24278950,-2824,-176,15996,-96,60,-80
24282247,-2828,-288,15996,-72,107,-85
24285630,-2780,-168,15980,-126,100,-88
24289103,-2820,-204,15960,-98,72,-72
24292421,-2888,-188,15976,-125,162,-52
24295866,-2804,-220,15948,-89,81,-67
24299163,-2864,-204,15836,-90,158,-64
24302546,-2744,-260,15932,-82,70,-87
24305842,-2812,-252,15988,-86,173,-57
24309226,-2792,-176,15920,-110,65,-69
24312609,-2848,-240,15692,-82,152,-60
24316017,-2804,-288,15868,-131,121,-54
24319462,-2812,-160,15888,-89,106,-54
24322846,-2712,-176,16016,-110,87,-58
24326229,-2776,-112,15936,-77,82,-46
24329525,-2772,-108,15820,-98,143,-51
24332909,-2728,-200,15848,-110,60,-43
24336292,-2772,-244,15988,-80,174,-49
24339700,-2760,-172,16032,-99,85,-59
24342972,-2724,-172,15976,-76,160,-47
24346355,-2736,-148,16032,-100,43,-71
24349738,-2668,-144,16084,-65,168,-67
24353121,-2800,-196,16116,-114,96,-51
24356505,-2780,-224,16096,-60,140,-51
24359888,-2840,-300,15900,-109,145,-69
24363358,-2832,-156,16036,-83,98,-53
24366701,-2720,-240,15912,-121,143,-56
24370159,-2840,-236,15948,-92,43,-64
24373421,-2728,-268,15916,-86,191,-49
24376804,-2784,-148,15956,-96,57,-74
24380101,-2836,-268,15924,-86,166,-48
24383484,-2748,-168,16040,-108,63,-86
24386867,-2728,-188,15948,-72,112,-83
24390275,-2832,-252,15788,-102,94,-68
24393634,-2660,-236,15852,-88,93,-54
24396930,-2732,-224,15980,-112,139,-66
24400400,-2736,-188,16076,-80,93,-57
24403696,-2872,-176,15992,-93,166,-66
24407080,-2780,-252,15964,-92,58,-61
24410376,-2796,-256,15904,-141,166,-94
24413846,-2824,-144,15924,-103,61,-64
24417254,-2744,-244,15832,-65,171,-36
24420613,-2724,-152,16048,-101,83,-66
24423996,-2804,-176,15992,-52,117,-58
24427379,-2708,-128,15952,-107,81,-93
24430763,-2840,-272,15956,-56,55,-69
24434059,-2736,-284,15944,-126,144,-29
24437529,-2788,-272,15932,-72,62,-54
24440850,-2724,-268,15956,-97,166,-56
24444209,-2792,-320,15844,-69,80,-46
24447505,-2884,-256,16032,-97,181,-43
24450889,-2784,-196,15756,-89,46,-46
24454185,-2780,-172,16000,-82,190,-39
24457568,-2788,-208,15788,-128,84,-82
24460951,-2844,-256,15912,-58,128,-59
24464338,-2784,-272,15832,-102,167,-63
24467852,-2680,-136,15892,-91,76,-65
24471136,-2828,-160,15840,-102,148,-83
24474571,-2940,-256,15928,-92,67,-67
24477868,-2912,-160,15928,-73,181,-49
24481251,-2736,-244,16048,-91,43,-71
24484548,-2716,-280,15920,-72,157,-52
24487931,-2820,-188,15904,-103,53,-72
24491338,-2784,-204,15944,-64,131,-29
24494697,-2816,-224,16088,-119,70,-90
24498080,-2788,-224,16012,-64,146,-68
24501464,-2812,-172,15932,-104,155,-49
24504934,-2808,-280,15980,-64,90,-77
24508230,-2780,-308,16096,-96,193,-83
24511614,-2716,-124,16008,-88,62,-43
24514935,-2772,-120,15992,-101,172,-67
24518380,-2836,-104,15796,-74,70,-58
24521677,-2768,-156,15940,-69,184,-33
24525060,-2760,-204,15980,-110,66,-60
24528443,-2856,-284,15952,-88,177,-71
24531826,-2704,-216,16024,-120,62,-61
24535209,-2800,-320,15956,-65,126,-48
24538593,-2784,-244,15980,-109,84,-61
24542001,-2744,-192,15992,-94,75,-70
24545273,-2784,-176,16044,-131,178,-42
24548742,-2772,-212,15964,-76,76,-60
24552039,-2832,-248,15964,-84,179,-41
24555422,-2860,-308,16104,-94,76,-71
24558719,-2824,-184,15896,-95,194,-26
24562102,-2852,-264,15912,-98,61,-78
24565458,-2780,-124,15996,-70,153,-46
24568782,-2780,-200,15840,-120,132,-48
24572287,-2876,-240,15904,-67,104,-63
24575635,-2888,-272,15980,-112,111,-77
24579105,-2780,-212,15840,-79,77,-51
24582402,-2668,-208,15980,-117,176,-60
24585872,-2792,-96,16108,-80,53,-66
24589085,-2728,-164,16056,-73,173,-46
24592489,-2816,-228,15964,-100,32,-37
24595848,-2732,-240,15900,-63,110,-55
24599231,-2760,-316,16020,-85,92,-58
24602527,-2924,-232,15980,-68,150,-52
24605911,-2788,-148,15892,-129,140,-72
24609381,-2796,-176,16032,-81,93,-54
24612677,-2792,-240,15880,-97,193,-84
24616085,-2684,-260,15900,-85,59,-64
24619357,-2696,-220,15960,-117,163,-56
24622827,-2712,-228,15932,-86,76,-95
24626124,-2820,-228,16048,-88,185,-73
24629507,-2812,-232,15840,-118,96,-76
24632890,-2964,-224,15996,-44,160,-60
24636273,-2796,-168,16024,-112,58,-69
24639681,-2848,-164,16004,-73,95,-54
24642953,-2808,-232,16028,-91,104,-51
24646336,-2812,-216,15872,-88,143,-79
24649719,-2844,-188,16056,-123,149,-79
24653190,-2868,-184,16088,-104,80,-52
24656573,-2864,-116,15956,-94,164,-75
24659956,-2736,-248,15868,-107,46,-61
24663339,-2816,-256,16092,-65,140,-73
24666770,-2844,-240,16008,-129,55,-71
24670106,-2812,-232,15884,-66,186,-45
24673524,-2756,-220,15968,-95,89,-70
24676786,-2724,-204,15932,-72,136,-63
24680169,-2824,-244,15960,-115,91,-52
24683552,-2740,-164,16036,-73,94,-67
24686848,-2736,-168,16036,-109,133,-66
24690343,-2852,-216,15928,-91,50,-66
24693615,-2896,-288,15936,-79,192,-79
24696998,-2740,-228,16100,-109,39,-51
24700381,-2848,-248,15904,-68,150,-79
24703765,-2812,-248,15824,-87,74,-57
24707061,-2800,-308,15972,-61,182,-63
24710445,-2756,-192,15948,-116,71,-93
24713828,-2792,-288,15912,-52,137,-57
24717236,-2772,-200,15920,-125,130,-77
24720681,-2804,-188,15776,-71,87,-67
24723977,-2788,-144,16044,-132,168,-85
24727448,-2844,-224,16044,-91,94,-53
24730744,-2728,-192,15992,-83,178,-70
24734127,-2872,-204,15996,-121,65,-81
24737511,-2792,-192,15836,-57,143,-35
24740918,-2832,-252,15948,-90,49,-48
24744190,-2752,-164,16060,-72,118,-86
24747573,-2828,-244,15940,-109,75,-74
24750957,-2720,-232,15980,-69,90,-51
24754253,-2744,-200,16004,-140,156,-59
24757723,-2828,-216,16004,-73,92,-26
24761020,-2840,-196,16012,-79,171,-84
24764407,-2772,-224,16024,-84,65,-55
24767747,-2868,-148,15948,-99,163,-60
24771083,-2704,-264,16040,-93,49,-79
24774414,-2736,-200,15968,-76,174,-62
24777762,-2696,-148,16044,-116,58,-57
24781146,-2712,-244,15964,-66,143,-55
24784529,-2716,-168,15992,-111,47,-48
24787912,-2704,-268,15868,-66,113,-48
24791320,-2688,-192,15884,-130,118,-50
24794766,-2816,-228,15948,-98,67,-45
24798062,-2840,-240,15924,-97,159,-79
24801445,-2872,-240,15972,-81,83,-65
24804742,-2772,-212,16056,-86,177,-65
24808125,-2908,-144,15844,-90,62,-54
24811421,-2736,-256,16080,-85,176,-54
24814829,-2824,-216,15904,-106,77,-53
24818188,-2812,-184,16144,-76,114,-77
24821571,-2840,-212,15844,-131,89,-50
24824954,-2780,-320,16064,-69,74,-76
24828251,-2832,-252,16028,-110,134,-82
24831721,-2708,-340,15864,-89,76,-53
24835017,-2764,-208,16000,-111,174,-56
24838488,-2836,-288,15888,-86,70,-51
24841809,-2748,-284,16052,-74,213,-63
24845167,-2860,-204,15968,-76,54,-65
24848464,-2756,-216,15948,-78,143,-55
24851847,-2760,-232,15916,-105,78,-72
24855230,-2836,-268,15964,-70,136,-67
24858614,-2760,-192,15812,-99,108,-51
24861997,-2764,-220,15900,-84,113,-58
24865427,-2864,-180,15972,-117,178,-79
24868850,-2824,-272,16036,-95,52,-48
24872146,-2860,-276,15888,-98,147,-77
24875565,-2716,-276,16052,-98,69,-38
24878826,-2788,-160,15984,-117,174,-82
24882296,-2768,-232,15968,-97,66,-87
24885593,-2804,-160,15840,-78,184,-37
24888976,-2788,-184,15916,-113,46,-85
24892384,-2844,-196,15960,-75,125,-46
24895742,-2844,-228,16036,-132,84,-71
24899126,-2804,-212,15948,-65,130,-70
24902509,-2700,-232,15880,-135,150,-71
24905979,-2844,-244,16036,-74,103,-66
24909362,-2784,-252,16032,-79,176,-29
24912745,-2788,-272,15816,-92,51,-100
24916153,-2792,-136,16060,-57,140,-76
24919512,-2828,-188,15904,-93,73,-36
24922809,-2780,-132,15972,-77,179,-40
24926192,-2760,-216,15904,-134,119,-56
24929662,-2776,-224,16020,-65,87,-69
24932958,-2812,-280,15892,-116,92,-73
24936342,-2848,-296,15744,-67,55,-67
24939663,-2828,-216,15912,-98,154,-53
24943021,-2808,-200,15924,-101,47,-62
24946405,-2856,-172,16040,-71,151,-76
24949788,-2772,-208,15896,-109,83,-85
24953171,-2764,-232,15904,-74,80,-63
24956468,-2848,-244,16004,-82,114,-66
24959851,-2724,-276,15876,-89,93,-63
24963147,-2840,-160,15900,-121,171,-49
24966665,-2752,-228,15996,-77,55,-69
24969914,-2740,-164,15784,-77,179,-40
24973297,-2812,-276,15972,-94,50,-91
24976628,-2840,-212,15924,-94,196,-13
24979977,-2704,-224,15904,-92,70,-72
24983273,-2816,-168,16084,-96,158,-46
24986656,-2856,-140,15960,-108,71,-76
24990064,-2700,-176,15848,-57,107,-41
24993423,-2760,-232,15876,-116,86,-75
24996806,-2732,-172,15820,-74,93,-91
25000103,-2836,-244,15980,-110,139,-53
25003573,-2792,-216,16032,-78,93,-37
25006869,-2860,-216,16144,-129,213,-78
25010339,-2748,-180,15896,-83,69,-51
25013636,-2848,-156,16112,-126,175,-85
25017130,-2744,-172,15972,-102,50,-75
25020489,-2748,-192,15988,-94,177,-52
25023872,-2776,-184,15932,-124,69,-75
25027255,-2796,-244,16040,-36,151,-38
25030639,-2800,-216,16016,-146,125,-61
25034109,-2768,-276,16012,-39,94,-58
25037405,-2696,-284,15916,-106,104,-58
25040900,-2668,-140,16068,-80,31,-67
25044172,-2696,-172,15992,-105,159,-79
25047642,-2692,-156,16064,-86,47,-83
25050938,-2800,-204,15932,-90,204,-54
25054322,-2800,-172,16124,-104,68,-77
25057705,-2756,-216,15988,-76,176,-32
25061088,-2832,-184,15972,-87,46,-47
25064388,-2688,-352,15876,-82,188,-53
25067869,-2768,-312,15956,-109,63,-53
25071151,-2748,-276,15912,-48,189,-56
25074534,-2812,-236,15984,-115,115,-79
25078043,-2808,-172,15900,-52,129,-50
25081387,-2796,-200,16008,-124,166,-74
25084857,-2812,-172,15940,-75,66,-62
25088154,-2784,-172,16064,-127,146,-73
25091649,-2776,-272,15924,-77,54,-79
25094920,-2776,-268,15960,-88,203,-46
25098304,-2804,-308,15816,-119,72,-42
25101687,-2876,-256,15956,-44,167,-38
25105070,-2832,-268,15948,-108,58,-71
25108454,-2908,-256,16044,-75,126,-39
25111837,-2772,-220,15948,-103,117,-73
