Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
575108051,-2836,-236,16032,-93,56,-76
575111435,-2828,-200,15904,-62,124,-53
575114904,-2768,-276,16048,-104,74,-72
575118374,-2792,-200,15936,-48,86,-69
575121758,-2920,-196,15868,-114,141,-39
575125315,-2824,-228,16044,-101,66,-56
575128788,-2804,-196,16012,-90,197,-89
575132279,-2840,-244,16008,-112,69,-44
575135724,-2832,-188,15864,-54,156,-54
575139195,-2820,-220,15824,-119,89,-91
575142664,-2780,-272,15972,-70,128,-66
575146134,-2792,-252,15968,-96,150,-45
575149605,-2836,-296,15976,-82,79,-52
575152988,-2804,-228,16036,-105,179,-67
575156591,-2872,-188,16064,-97,52,-67
575159928,-2756,-172,15992,-65,190,-29
575163398,-2752,-232,16052,-114,63,-74
575166868,-2804,-168,16028,-59,107,-44
575170338,-2768,-148,15932,-113,154,-44
575173895,-2792,-252,15940,-81,46,-67
575177313,-2764,-248,15892,-78,181,-41
575180772,-2756,-204,16028,-80,66,-62
575184131,-2712,-168,16128,-70,121,-52
575187601,-2832,-280,16052,-95,58,-70
575190984,-2768,-188,16060,-73,86,-59
575194368,-2900,-140,15936,-108,122,-90
575197924,-2892,-276,16080,-59,96,-38
575201308,-2752,-156,15916,-96,189,-98
575204802,-2784,-224,16044,-91,63,-65
575208161,-2912,-268,16040,-67,152,-36
575211631,-2792,-256,15976,-92,48,-82
575215014,-2908,-216,16076,-64,98,-80
575218397,-2780,-120,16044,-108,99,-38
575221867,-2800,-220,15964,-65,95,-84
575225250,-2796,-192,15860,-101,151,-67
575228811,-2796,-136,15920,-74,85,-74
575232215,-2876,-240,15884,-85,206,-97
575235661,-2928,-228,16020,-91,56,-49
575239044,-2852,-252,16032,-45,159,-56
575242514,-2764,-212,16012,-99,60,-76
575245897,-2832,-240,15980,-63,102,-40
575249367,-2796,-236,15884,-108,149,-78
575252924,-2756,-256,16036,-76,67,-55
575256354,-2836,-212,16004,-104,183,-69
575259864,-2732,-188,15984,-104,52,-87
575263334,-2888,-184,16124,-62,143,-53
575266804,-2864,-80,15964,-115,117,-66
575270274,-2784,-288,16056,-34,87,-54
575273657,-2724,-124,15880,-93,188,-67
575277130,-2788,-160,15864,-86,35,-52
575280553,-2840,-172,15952,-94,169,-34
575283980,-2848,-260,15972,-110,68,-83
575287450,-2744,-232,15948,-53,163,-21
575290920,-2804,-180,15940,-99,94,-79
575294304,-2752,-228,16124,-62,112,-63
575297774,-2864,-248,16012,-102,167,-39
575301330,-2800,-268,16096,-80,65,-64
575304738,-2792,-236,15940,-91,208,-41
575308183,-2776,-228,16096,-91,39,-55
575311567,-2760,-160,15844,-59,111,-38
575315037,-2808,-268,16044,-116,78,-84
575318507,-2788,-232,15980,-65,85,-30
575321890,-2856,-200,15964,-105,118,-87
575325447,-2768,-224,16088,-92,60,-58
575328834,-2832,-168,15940,-109,177,-33
575332411,-2880,-208,15880,-95,47,-93
575335770,-2856,-284,16044,-66,167,-35
575339240,-2832,-216,16028,-110,48,-82
575342710,-2784,-228,15924,-58,106,-70
575346180,-2688,-136,15868,-115,91,-70
575349650,-2876,-248,15828,-87,40,-64
575353033,-2844,-228,15948,-116,151,-32
575356638,-2884,-328,15816,-90,45,-58
575359973,-2904,-228,15960,-65,171,-67
575363443,-2808,-252,15888,-109,93,-69
575366913,-2756,-184,16016,-78,98,-58
575370297,-2716,-136,15904,-116,169,-95
575373853,-2736,-180,16020,-93,67,-58
575377237,-2816,-248,16052,-68,155,-83
575380748,-2872,-112,16036,-115,63,-63
575384176,-2964,-248,15868,-78,166,-65
575387647,-2788,-332,15916,-125,105,-81
575391203,-2832,-248,16028,-87,33,-79
575394586,-2816,-244,15920,-89,173,-38
575398057,-2840,-208,15856,-74,47,-62
575401440,-2896,-200,16060,-40,129,-53
575404934,-2696,-144,15944,-117,63,-88
575408380,-2788,-172,16128,-70,87,-94
575411763,-2776,-260,15940,-122,144,-66
575415320,-2824,-276,15988,-106,26,-77
575418790,-2788,-136,16124,-76,169,-39
575422260,-2920,-248,15992,-95,103,-71
575425730,-2716,-184,15904,-76,114,-49
575429203,-2828,-192,16104,-98,141,-77
575432694,-2900,-148,16032,-86,94,-68
575436053,-2812,-200,16124,-114,160,-40
575439610,-2856,-248,16008,-85,75,-101
575443080,-2740,-232,15960,-71,179,-58
575446550,-2916,-248,15976,-96,45,-59
575449933,-2852,-156,16008,-66,117,-49
575453403,-2784,-188,16000,-91,80,-51
575456835,-2768,-212,16020,-73,114,-57
575460256,-2784,-160,15868,-110,150,-71
575463813,-2804,-252,16000,-78,57,-53
575467196,-2780,-260,16004,-61,175,-65
575470666,-2792,-176,15824,-108,69,-63
575474136,-2712,-232,15928,-51,140,-57
575477606,-2808,-308,15996,-105,83,-86
575481118,-2820,-156,16060,-45,110,-46
575484546,-2776,-224,15936,-138,87,-73
575488016,-2876,-212,15912,-87,52,-66
575491399,-2844,-244,16016,-107,150,-88
575494956,-2796,-176,15864,-100,56,-72
575498426,-2800,-168,16192,-70,187,-66
575501896,-2856,-264,15992,-127,38,-42
575505391,-2856,-108,15912,-29,150,-70
575508836,-2880,-164,15828,-128,138,-54
575512393,-2684,-284,15972,-74,101,-64
575515863,-2784,-232,16068,-106,179,-78
575519420,-2856,-188,15960,-76,71,-70
575522803,-2792,-160,15952,-82,169,-78
575526273,-2848,-184,15852,-103,63,-78
575529768,-2864,-184,16028,-64,100,-39
575533213,-2864,-140,15924,-106,100,-76
575536770,-2844,-228,15968,-56,61,-60
575540153,-2828,-184,16040,-101,179,-76
575543710,-2772,-232,16160,-101,67,-57
575547180,-2792,-164,16024,-69,169,-63
575550650,-2800,-224,16084,-129,83,-75
575554123,-2744,-124,16076,-70,125,-45
575557650,-2756,-144,15948,-84,134,-69
575561060,-2732,-256,15920,-70,78,-68
575564443,-2836,-244,15828,-101,152,-48
575568000,-2864,-108,16016,-86,49,-55
575571383,-2764,-180,15940,-65,170,-68
575574853,-2812,-276,16076,-123,107,-69
575578410,-2780,-184,15972,-92,76,-71
575581835,-2944,-328,16052,-98,146,-83
575585263,-2900,-160,16004,-91,74,-29
575588646,-2944,-208,15988,-82,184,-81
575592116,-2844,-216,15972,-111,66,-40
575595586,-2936,-244,15940,-38,142,-58
575599056,-2856,-216,16088,-106,63,-50
575602526,-2700,-228,15944,-81,61,-39
575605934,-2776,-196,16032,-119,136,-64
575609466,-2716,-164,15920,-86,64,-67
575612849,-2752,-276,16068,-73,180,-70
575616319,-2912,-156,15744,-108,109,-67
575619876,-2824,-172,16052,-84,103,-49
575623346,-2760,-160,15868,-106,164,-66
575626903,-2888,-152,16048,-95,75,-63
575630311,-2920,-200,16076,-76,183,-68
575633756,-2868,-252,15980,-98,57,-60
575637140,-2860,-276,15984,-78,184,-67
575640609,-2876,-220,15916,-121,72,-66
575644080,-2768,-256,16036,-38,91,-44
575647463,-2836,-196,15916,-125,165,-50
575651019,-2824,-200,15896,-78,64,-57
575654451,-2756,-116,16012,-77,143,-55
575657873,-2852,-228,16052,-86,72,-49
575661256,-2844,-212,16064,-64,119,-39
575664726,-2852,-260,15956,-124,65,-103
575668283,-2736,-268,15916,-86,69,-69
575671666,-2812,-220,15960,-107,138,-68
575675223,-2824,-264,15832,-85,46,-60
575678606,-2772,-216,15940,-79,174,-32
575682118,-2820,-184,15892,-101,63,-55
575685546,-2944,-196,15964,-60,143,-47
575689016,-2792,-268,16024,-130,141,-88
575692573,-2780,-116,15924,-77,75,-61
575695956,-2840,-216,16056,-66,202,-46
575699426,-2760,-172,16048,-93,37,-71
575702809,-2776,-284,16164,-72,185,-60
575706304,-2812,-212,16244,-98,53,-80
575709663,-2832,-228,15948,-53,152,-47
575713133,-2820,-152,15960,-107,112,-91
575716689,-2776,-272,15892,-76,72,-55
575720073,-2792,-188,15964,-109,179,-101
575723716,-2776,-184,16072,-73,55,-72
575727099,-2808,-212,16092,-70,145,-62
575730594,-2776,-212,16028,-109,62,-75
575734039,-2852,-256,15972,-65,113,-52
575737509,-2836,-204,15996,-124,78,-70
575740979,-2812,-192,16036,-87,68,-65
575744363,-2812,-224,15976,-110,177,-51
575747919,-2836,-116,15912,-97,40,-68
575751303,-2692,-224,16036,-77,177,-69
575754821,-2872,-192,15996,-130,93,-91
575758243,-2744,-240,15940,-59,138,-54
575761713,-2880,-232,15916,-124,154,-61
575765269,-2764,-260,15904,-75,82,-68
575768653,-2840,-256,15996,-118,159,-26
575772209,-2816,-200,16000,-97,59,-83
575775592,-2660,-192,15968,-67,174,-53
575779066,-2820,-168,16056,-132,115,-47
575782661,-2812,-296,15868,-103,59,-81
575786089,-2664,-316,16004,-99,189,-66
575789559,-2828,-196,15904,-64,31,-68
575792943,-2892,-180,16060,-57,188,-62
575796413,-2880,-256,15808,-122,25,-34
575799883,-2924,-216,16016,-68,100,-51
575803352,-2852,-276,16064,-110,106,-86
575806934,-2872,-224,16068,-99,62,-56
575810293,-2864,-216,15916,-101,184,-40
575813849,-2788,-196,16036,-110,69,-79
575817319,-2744,-172,16036,-65,189,-66
575820789,-2820,-200,15976,-104,90,-95
575824259,-2868,-264,15972,-96,122,-40
575827729,-2832,-100,15996,-107,156,-60
575831310,-2892,-160,15872,-84,81,-38
575834669,-2712,-212,15872,-93,173,-70
575838139,-2820,-248,16036,-86,50,-58
575841523,-2900,-188,15980,-88,172,-66
575844993,-2824,-232,16076,-106,61,-57
575848463,-2880,-276,15932,-57,102,-66
575851933,-2800,-164,15980,-110,113,-79
575855538,-2772,-228,15932,-85,46,-48
575858872,-2816,-280,15940,-102,188,-71
575862429,-2848,-240,16036,-79,62,-81
575865813,-2868,-260,15996,-77,181,-65
575869282,-2924,-144,15964,-125,80,-86
575872753,-2828,-256,15872,-85,127,-57
575876222,-2900,-272,15812,-104,69,-61
575879716,-2824,-196,16112,-77,78,-74
575883111,-2780,-224,15880,-119,115,-47
575886633,-2880,-248,15960,-94,58,-76
575890016,-2828,-192,15908,-90,176,-68
575893486,-2808,-248,16104,-93,51,-64
575896869,-2872,-220,15944,-54,147,-77
575900339,-2840,-132,16148,-123,132,-48
575903899,-2816,-120,15908,-57,93,-81
575907303,-2764,-276,16048,-73,201,-54
575910749,-2796,-252,16040,-98,55,-68
575914132,-2912,-208,15960,-46,141,-64
575917602,-2876,-224,15964,-123,54,-84
575921072,-2792,-344,16036,-76,114,-52
575924542,-2800,-144,16056,-113,100,-56
575928099,-2768,-200,15912,-76,54,-49
575931507,-2876,-252,16024,-81,167,-52
575934952,-2732,-308,15904,-84,54,-61
575938336,-2804,-180,15816,-65,168,-55
575941806,-2808,-160,15960,-98,33,-55
575945189,-2804,-228,15964,-60,117,-46
575948659,-2852,-180,16060,-103,55,-73
575952129,-2840,-224,16140,-54,82,-81
575955561,-2812,-180,16016,-108,147,-61
575959069,-2796,-232,16004,-75,60,-54
575962452,-2888,-160,15908,-93,172,-88
575965922,-2880,-260,16040,-92,93,-47
575969305,-2788,-300,15968,-61,128,-66
575972775,-2820,-264,15984,-99,88,-49
575976158,-2740,-216,15956,-64,87,-72
575979565,-2836,-156,15952,-107,142,-68
575983137,-2772,-212,15988,-101,54,-53
575986569,-2940,-252,15900,-85,180,-34
575990038,-2780,-164,16008,-120,67,-71
575993509,-2868,-144,15912,-51,139,-50
575996978,-2840,-260,15924,-110,109,-101
576000622,-2824,-232,15940,-81,80,-50
576004009,-2808,-268,16100,-82,183,-50
576007500,-2864,-228,15968,-62,53,-55
576010858,-2660,-204,16020,-65,156,-49
576014329,-2840,-252,16136,-119,35,-66
576017799,-2868,-252,15932,-48,91,-67
576021182,-2892,-184,15920,-125,105,-60
576024738,-2776,-136,15916,-78,59,-75
576028122,-2808,-120,15984,-107,157,-66
576031703,-2808,-188,15904,-80,78,-36
576035062,-2884,-172,15932,-84,201,-69
576038532,-2720,-228,16012,-115,36,-58
576042002,-2776,-200,15952,-65,137,-40
576045472,-2744,-216,16068,-121,80,-60
576048942,-2800,-128,15916,-63,70,-57
576052325,-2740,-164,16036,-121,121,-67
576055984,-2780,-240,16016,-110,57,-58
576059352,-2800,-236,16112,-100,158,-60
576062908,-2856,-216,16076,-83,42,-73
576066292,-2904,-140,15988,-59,148,-41
576069762,-2896,-212,15896,-117,101,-81
576073319,-2724,-152,15948,-70,107,-61
576076789,-2828,-340,15980,-121,184,-74
576080368,-2780,-164,16040,-80,56,-63
576083767,-2768,-184,16040,-48,195,-34
576087198,-2868,-328,16024,-103,47,-86
576090668,-2844,-200,15908,-51,138,-56
576094143,-2824,-216,16136,-97,74,-68
576097522,-2748,-156,16024,-79,81,-49
576100905,-2772,-208,16080,-121,100,-90
576104486,-2884,-196,15872,-91,81,-76
576107845,-2840,-148,15944,-121,173,-79
576111402,-2848,-196,15916,-88,58,-68
576114785,-2852,-196,16084,-92,171,-62
576118255,-2804,-68,16048,-79,68,-67
576121552,-2800,-180,16052,-52,101,-65
576125022,-2672,-212,16028,-113,95,-30
576128491,-2760,-144,16024,-89,50,-86
576131899,-2824,-208,16024,-89,159,-46
576135345,-2820,-184,16072,-110,81,-48
576138815,-2812,-200,16104,-67,134,-78
576142285,-2804,-204,15920,-126,144,-65
576145842,-2920,-212,16008,-55,76,-33
576149225,-2756,-168,15952,-117,198,-83
576152782,-2752,-100,16112,-69,54,-55
576156213,-2792,-216,16108,-63,182,-66
576159635,-2752,-252,16076,-97,58,-53
576163018,-2880,-184,15832,-82,174,-65
576166488,-2816,-236,15948,-110,88,-57
576169958,-2796,-156,15912,-62,124,-69
576173428,-2820,-256,15872,-97,142,-57
576176898,-2892,-224,15964,-98,93,-75
576180305,-2848,-260,15904,-81,179,-77
576183755,-2768,-196,15980,-77,46,-63
576187169,-2836,-196,15996,-82,128,-68
576190605,-2788,-256,15968,-108,80,-57
576194075,-2756,-332,16028,-64,43,-31
576197458,-2792,-200,15900,-127,130,-62
576201014,-2852,-216,15884,-78,38,-70
576204422,-2904,-204,15976,-100,185,-60
576207954,-2832,-252,16068,-73,41,-85
576211338,-2748,-96,15904,-84,185,-24
576214721,-2764,-244,15816,-93,25,-71
576218104,-2736,-124,15948,-57,105,-43
576221574,-2696,-208,16024,-105,129,-56
576225131,-2868,-264,15952,-80,63,-74
576228514,-2740,-248,15964,-103,177,-65
576232096,-2772,-208,15936,-107,54,-80
576235541,-2744,-184,15972,-48,150,-62
576239011,-2888,-224,16000,-123,87,-57
576242481,-2784,-164,16044,-65,115,-65
576245951,-2752,-184,15908,-112,160,-68
576249508,-2824,-212,15948,-76,59,-60
576252891,-2868,-236,16000,-77,171,-18
576256409,-2880,-192,16020,-103,70,-84
576259831,-2812,-124,15888,-56,87,-68
576263214,-2816,-256,16004,-112,128,-74
576266771,-2812,-228,16032,-84,52,-61
576270154,-2808,-212,15996,-90,157,-67
576273624,-2836,-200,16036,-87,45,-69
576277008,-2728,-172,16068,-41,112,-69
576280501,-2768,-220,16024,-112,98,-63
576283947,-2892,-160,16120,-98,81,-53
576287366,-2848,-228,15980,-110,191,-41
576290887,-2736,-192,16016,-99,52,-73
576294271,-2744,-224,16052,-77,188,-66
576297741,-2760,-184,15968,-123,89,-76
576301211,-2772,-224,15980,-71,141,-52
576304705,-2900,-280,16004,-118,108,-80
576308237,-2848,-336,15976,-60,91,-56
576311621,-2828,-180,16052,-118,172,-62
576315178,-2880,-184,16132,-70,77,-77
576318561,-2820,-216,15932,-53,158,-46
576322031,-2796,-188,15980,-117,75,-68
576325501,-2772,-292,15932,-69,107,-58
576328974,-2796,-280,16016,-103,72,-64
576332465,-2804,-220,15912,-76,55,-72
576335824,-2856,-168,16112,-120,136,-58
576339381,-2780,-260,15876,-65,96,-63
576342764,-2772,-184,15928,-83,168,-77
576346234,-2748,-108,15988,-97,30,-57
576349617,-2808,-224,15852,-59,136,-68
576353087,-2768,-244,15964,-117,80,-64
576356606,-2876,-208,16044,-91,81,-82
576359940,-2920,-228,16012,-144,131,-74
576363497,-2796,-164,15988,-99,43,-53
576366880,-2700,-196,16108,-76,170,-53
576370351,-2800,-244,16056,-112,60,-62
576373820,-2696,-304,16048,-62,118,-56
576377290,-2784,-132,15860,-94,142,-66
576380784,-2832,-116,16096,-63,53,-33
576384144,-2892,-336,16024,-145,153,-72
576387736,-2824,-232,16064,-86,28,-52
576391084,-2804,-212,15864,-92,162,-65
576394554,-2816,-260,16088,-98,83,-51
576397937,-2904,-268,16004,-67,129,-71
576401407,-2832,-240,15984,-131,137,-101
576405075,-2796,-292,16076,-62,79,-51
576408434,-2872,-172,16016,-85,186,-67
576411904,-2900,-176,15912,-97,55,-53
576415287,-2796,-276,16100,-58,136,-42
576418757,-2856,-236,15948,-88,69,-68
576422140,-2844,-172,16040,-63,143,-41
576425610,-2848,-180,16072,-116,101,-93
576429170,-2828,-188,15892,-81,66,-66
576432575,-2776,-192,15956,-117,151,-52
576436107,-2912,-256,15960,-78,49,-71
576439490,-2772,-216,15864,-106,173,-41
576443047,-2804,-196,16056,-91,70,-65
576446430,-2752,-228,15984,-70,128,-52
576449900,-2812,-256,15852,-94,55,-63
576453283,-2848,-120,16000,-70,73,-60
576456715,-2824,-196,16000,-133,143,-52
576460223,-2796,-228,15964,-88,40,-57
576463607,-2752,-184,16068,-106,169,-60
576467163,-2728,-212,15984,-84,78,-59
576470547,-2716,-180,15924,-61,123,-64
576474017,-2776,-136,16024,-129,116,-74
576477573,-2880,-184,15968,-34,105,-53
576481067,-2864,-208,16056,-115,176,-72
576484600,-2788,-308,16004,-73,51,-68
576488019,-2744,-192,15912,-51,144,-61
576491454,-2852,-168,15980,-100,66,-60
576494924,-2828,-144,16036,-78,72,-68
576498307,-2836,-216,15980,-104,106,-74
576501864,-2824,-216,15820,-46,59,-69
576505271,-2876,-172,16004,-106,186,-75
576508803,-2824,-152,15908,-107,25,-43
576512273,-2772,-152,16016,-78,168,-69
576515744,-2876,-236,16048,-115,92,-85
576519213,-2864,-204,15936,-63,71,-58
576522597,-2924,-252,15968,-116,108,-61
576526153,-2900,-228,15972,-72,70,-56
576529561,-2872,-264,16092,-109,168,-84
576533094,-2768,-224,15816,-98,45,-59
576536477,-2812,-240,15920,-78,144,-58
576539947,-2824,-272,15896,-119,92,-64
576543417,-2792,-180,16000,-49,117,-51
576546887,-2832,-276,16016,-110,164,-65
576550443,-2736,-216,16000,-91,61,-56
576553830,-2764,-212,16132,-77,156,-72
576557357,-2732,-176,15912,-91,40,-74
576560680,-2884,-316,15884,-70,115,-66
576564150,-2892,-156,16076,-125,84,-78
576567620,-2768,-260,15788,-78,79,-82
576571003,-2800,-208,15952,-127,138,-49
576574560,-2800,-212,15848,-98,50,-54
576577943,-2744,-188,16024,-80,182,-46
576581436,-2868,-224,15948,-107,96,-45
576584883,-2872,-224,16012,-57,144,-54
576588388,-2888,-232,15996,-121,140,-59
576591910,-2672,-148,15968,-71,77,-60
576595293,-2796,-256,15964,-90,104,-61
576598763,-2784,-200,16004,-77,72,-58
576602146,-2804,-228,15936,-95,169,-54
576605641,-2800,-200,15936,-93,62,-45
576609000,-2792,-220,16012,-68,154,-51
576612470,-2784,-260,15996,-116,121,-65
576616027,-2900,-256,16016,-74,123,-63
576619496,-2824,-216,15880,-124,168,-78
576623053,-2876,-212,16024,-98,65,-53
576626437,-2804,-300,16096,-69,150,-59
576629931,-2864,-240,16064,-98,65,-42
576633290,-2864,-104,16124,-62,103,-60
576636760,-2896,-196,15952,-138,93,-50
576640230,-2840,-144,15940,-86,81,-66
576643613,-2856,-212,16088,-124,162,-75
576647170,-2808,-260,15980,-85,53,-49
576650553,-2716,-204,15948,-71,175,-68
576654027,-2840,-308,15936,-98,56,-57
576657455,-2844,-180,16128,-79,156,-58
576660876,-2808,-176,15968,-88,65,-56
576664259,-2752,-176,15908,-96,105,-62
576667730,-2796,-180,16044,-97,95,-97
576671113,-2748,-220,15952,-76,72,-62
576674496,-2740,-184,15960,-100,170,-71
576678053,-2884,-184,15884,-73,47,-58
576681459,-2876,-184,15936,-76,173,-65
576684906,-2736,-208,15924,-73,52,-71
576688293,-2920,-292,15948,-78,101,-48
576691794,-2812,-296,15800,-114,125,-37
576695316,-2784,-296,15980,-83,56,-74
576698699,-2780,-220,15980,-68,184,-59
576702169,-2792,-284,16044,-109,78,-72
576705664,-2812,-188,15840,-56,133,-65
576709109,-2812,-232,15968,-110,161,-61
576712666,-2784,-180,16132,-80,56,-64
576716049,-2764,-224,15952,-88,187,-67
576719519,-2780,-252,16056,-76,63,-43
576722903,-2860,-260,16004,-69,119,-38
576726372,-2820,-160,15912,-102,74,-79
576729867,-2780,-192,15804,-64,84,-62
576733226,-2844,-288,15884,-119,128,-83
576736783,-2804,-272,15932,-54,80,-53
576740166,-2768,-196,16000,-96,184,-71
576743636,-2816,-184,15944,-90,67,-103
576747106,-2888,-216,16064,-51,160,-54
576750576,-2812,-208,15952,-86,52,-81
576753963,-2844,-192,16036,-82,113,-60
576757477,-2816,-216,16024,-104,99,-69
576760899,-2848,-184,15944,-76,54,-75
576764282,-2720,-192,15860,-100,153,-57
576767839,-2828,-140,15920,-90,41,-63
576771222,-2836,-288,16088,-80,178,-41
576774692,-2736,-224,15868,-120,79,-37
576778162,-2756,-280,15900,-60,121,-59
576781656,-2884,-196,16024,-112,150,-69
576785189,-2740,-224,15900,-79,83,-51
576788572,-2832,-256,15972,-127,135,-54
576792164,-2768,-192,16004,-87,57,-59
576795512,-2828,-228,15984,-76,164,-70
576798982,-2768,-272,16000,-117,56,-68
576802452,-2888,-236,15912,-56,132,-33
576805947,-2792,-176,16100,-130,122,-49
576809479,-2776,-152,15960,-49,104,-32
576812949,-2852,-280,15916,-121,156,-74
576816506,-2816,-176,16040,-105,68,-43
576819976,-2716,-252,15916,-86,183,-85
576823446,-2800,-232,16012,-102,72,-54
576826916,-2804,-232,15880,-57,107,-70
576830410,-2856,-244,15912,-100,101,-99
576833943,-2740,-88,15992,-82,62,-76
576837239,-2828,-272,16036,-111,164,-83
576840796,-2916,-180,15988,-81,50,-58
576844179,-2756,-180,16068,-76,169,-27
576847649,-2744,-164,16104,-111,81,-74
576851119,-2772,-268,16008,-70,138,-90
576854637,-2780,-132,15912,-107,136,-53
576858146,-2776,-204,16044,-95,67,-56
576861529,-2872,-184,15972,-104,173,-77
576865086,-2804,-236,15940,-95,51,-88
576868469,-2920,-252,15928,-75,128,-80
